category,sub_category,name,lat,lon,address,phone,operator,kakao_id,category_name,data_source
education,academy,호산나피아노,36.0929669549695,128.436681711071,경북 구미시 인동가산로 250-6,054-474-3117,,1523001595,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,삼성영어 구미구평교실,36.0929991889869,128.436698952228,경북 구미시 인동가산로 250-6,010-7511-9558,,292556066,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,CM수학학원,36.095105830874736,128.43941872866696,경북 구미시 인동43길 22-31,054-472-2448,,94129468,"교육,학문 > 학원 > 수학학원",kakao
education,academy,에코피아노교습소,36.093697103024,128.436587303651,경북 구미시 인동43길 5-5,,,1511206863,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,데이튼어학원,36.09378402694058,128.43640235512783,경북 구미시 인동43길 5-7,054-472-0595,,19078431,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,예일학원,36.09380930640192,128.43639837403455,경북 구미시 인동43길 5-7,054-473-0177,,1661588514,"교육,학문 > 학원",kakao
education,academy,한뜻영어한뜻수학학원,36.0922181699848,128.433592603192,경북 구미시 인동38길 15-16,054-476-2025,,1497599257,"교육,학문 > 학원",kakao
education,academy,퀘스트어학원,36.0922766135822,128.433528158159,경북 구미시 인동38길 15-16,054-473-0584,,22723606,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,시매쓰사고력수학학원,36.0922838742044,128.433523848911,경북 구미시 인동38길 15-16,054-473-1707,,182633544,"교육,학문 > 학원 > 입시학원",kakao
education,academy,김성곤대입국어학원 구평점,36.0924108752384,128.433679374824,경북 구미시 인동38길 15-14,054-475-1799,,1901201053,"교육,학문 > 학원 > 입시학원",kakao
education,academy,클라라음악학원,36.0922675665547,128.433455825533,경북 구미시 인동38길 15-16,054-473-0900,,1499938634,"교육,학문 > 학원 > 음악학원",kakao
education,academy,루트페르마학원,36.0924152892018,128.433611727697,경북 구미시 인동38길 15-14,,,1497837047,"교육,학문 > 학원 > 보습학원",kakao
education,academy,아이캔 초등종합학원,36.0924197540681,128.433615139659,경북 구미시 인동38길 15-14,054-471-1279,,12764206,"교육,학문 > 학원 > 보습학원",kakao
education,academy,구평 유니랭스 영어학원,36.0924129184759,128.433583927552,경북 구미시 인동38길 15-14,,,1436129594,"교육,학문 > 학원",kakao
education,academy,한결에이플러스학원,36.0924380915823,128.433588825939,경북 구미시 인동38길 15-14,054-476-1518,,1203477983,"교육,학문 > 학원",kakao
education,academy,책통클럽,36.092636410253725,128.43380893419106,경북 구미시 인동38길 9-16,010-8778-5224,,97395516,"교육,학문 > 학원 > 글쓰기,독서지도학원",kakao
education,academy,플러스코딩학원,36.092329576091,128.433319276763,경북 구미시 인동36길 23-11,,,1510178343,"교육,학문 > 학원 > 컴퓨터학원",kakao
education,academy,CYC김태일영어단과어학원,36.0923058084966,128.433272213266,경북 구미시 인동36길 23-11,054-476-0334,,1823641674,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,초지학원,36.0927346522506,128.433807388129,경북 구미시 인동38길 9-16,010-9353-7603,,1598066219,"교육,학문 > 학원 > 보습학원",kakao
education,academy,아소비 구미구평학원,36.09273644083991,128.43380853091145,경북 구미시 인동38길 9-16,070-4024-9891,,999125755,"교육,학문 > 학원",kakao
education,academy,정샘수학학원,36.09250658258817,128.43336246161923,경북 구미시 인동38길 15-8,054-476-0037,,19561975,"교육,학문 > 학원 > 수학학원",kakao
education,academy,다빈치미술학원 구평점,36.0925243245744,128.433310600445,경북 구미시 인동38길 15-8,054-472-8888,,26842881,"교육,학문 > 학원 > 미술학원",kakao
education,academy,메가플러스학원,36.0907059022856,128.43089273973,경북 구미시 진평동 1046-2,054-471-7959,,623813709,"교육,학문 > 학원 > 수학학원",kakao
education,academy,MC어학원,36.0930247489978,128.433963658184,경북 구미시 인동38길 5-16,054-471-9040,,1452462709,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,위드피아노,36.0913557893761,128.431632858252,경북 구미시 인동36길 35,054-474-1015,,1526962089,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,다온수과학학원,36.0930600980736,128.433946535769,경북 구미시 인동38길 5-16,,,1815147545,"교육,학문 > 학원",kakao
education,academy,아트원미술교습소,36.093065948835914,128.43393501848777,경북 구미시 인동38길 5-16,,,21626561,"교육,학문 > 학원 > 미술학원",kakao
education,academy,영음피아노,36.12726108047874,128.49312826311476,경북 구미시 장천면 강동로 207-9,054-471-5778,,822575956,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,튼튼영어마스터클럽구미인동학원,36.0930683659604,128.433933362486,경북 구미시 인동38길 5-16,054-471-9040,,518913217,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,흰까막서예한문,36.0927209370831,128.433447405676,경북 구미시 인동38길 15-7,054-473-9976,,10955516,"교육,학문 > 학원 > 서예,한문학원",kakao
education,academy,이음수학교습소,36.092756948,128.433450280311,경북 구미시 인동38길 15-7,,,1019959522,"교육,학문 > 학원 > 수학학원",kakao
education,academy,파이데이아 아카데미아 구미지부,36.1058394909556,128.329042975608,경북 구미시 공원로 332,,,1147457609,"교육,학문 > 학원 > 논술학원",kakao
education,academy,애플미술교습소,36.1289378326767,128.316288084578,경북 구미시 선기로3길 17-19,070-7612-0289,,2085389128,"교육,학문 > 학원 > 미술학원",kakao
education,academy,JSY영어학원,36.12905899065215,128.316251229331,경북 구미시 선기로3길 17-19,054-443-0577,,19575623,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,어울림피아노,36.1282577205456,128.317330881178,경북 구미시 선기로3길 46,,,1925357928,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,로스어학원,36.10742406612882,128.3303090018864,경북 구미시 공원로 351,010-8291-1902,,1375787217,"교육,학문 > 학원 > 어학원",kakao
education,academy,부엉이미술,36.12829166141,128.317440307384,경북 구미시 선기로3길 46,,,1925249435,"교육,학문 > 학원 > 미술학원",kakao
education,academy,플레이팩토 구미수학교실,36.1294981589741,128.317615988767,경북 구미시 선기로 77,010-8852-0620,,844403382,"교육,학문 > 학원 > 수학학원 > 플레이팩토",kakao
education,academy,캘큐러스수학,36.1082876375445,128.33190605964,경북 구미시 공원로 370,054-454-7773,,1762987431,"교육,학문 > 학원 > 수학학원",kakao
education,academy,엘림수학,36.10811577366566,128.33196423624528,경북 구미시 공원로 370,010-6333-4528,,2004153605,"교육,학문 > 학원 > 수학학원",kakao
education,academy,라인미술학원,36.106714190335495,128.33239698530755,경북 구미시 형곡서로1길 26,054-457-0641,,8933553,"교육,학문 > 학원 > 미술학원",kakao
education,academy,쎈국어학원,36.1080878301509,128.332208078554,경북 구미시 형곡로 144,054-455-0450,,458517731,"교육,학문 > 학원 > 논술학원",kakao
education,academy,1등급과학학원,36.1082486602651,128.332169705555,경북 구미시 공원로 372,,,1495819473,"교육,학문 > 학원",kakao
education,academy,포커스수학학원,36.10809585250417,128.332215987685,경북 구미시 형곡로 144,,,1765476469,"교육,학문 > 학원",kakao
education,academy,민샘수학,36.1082807866127,128.332198011167,경북 구미시 공원로 372,,,2003924481,"교육,학문 > 학원 > 수학학원",kakao
education,academy,지쌤수학학원,36.1079869943607,128.332361847997,경북 구미시 형곡로 146,,,2004614274,"교육,학문 > 학원 > 수학학원",kakao
education,academy,손깡영어교습소,36.10895425805228,128.332169406518,경북 구미시 형곡로 136,010-2819-9081,,25843597,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,청과학교습소,36.1089930492849,128.33216561954,경북 구미시 형곡로 136,054-455-3955,,1848141513,"교육,학문 > 학원 > 입시학원",kakao
education,academy,이호쌤영어학원,36.1091230363562,128.332145604237,경북 구미시 형곡로 134,054-441-0060,,15716693,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,JS수학교실,36.1115986278896,128.331402244903,경북 구미시 형곡로18길 10,010-8449-7508,,1842532316,"교육,학문 > 학원 > 수학학원",kakao
education,academy,MIL수학학원,36.10965863371228,128.33219796109748,경북 구미시 형곡로 130,054-440-0012,,25958311,"교육,학문 > 학원 > 수학학원",kakao
education,academy,공터영어 솔루션영어학원,36.11011780931714,128.3321535208842,경북 구미시 형곡로 124,054-452-1132,,179856456,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,솜니움수학학원,36.1101148717895,128.332174571673,경북 구미시 형곡로 124,,,2002417817,"교육,학문 > 학원 > 수학학원",kakao
education,academy,상승영어학원,36.1081733080255,128.332705924691,경북 구미시 형곡로 147,054-455-1190,,305114667,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,최영호S&M학원,36.1086491954076,128.332617349268,경북 구미시 형곡로 139-1,,,8586763,"교육,학문 > 학원 > 보습학원",kakao
education,academy,와이엠학원,36.1295805362216,128.319464665733,경북 구미시 원남로4길 90,054-441-2384,,1131035751,"교육,학문 > 학원",kakao
education,academy,인재공감학원,36.1090986086369,128.332559420539,경북 구미시 형곡로23길 4,010-3477-1531,,2012589376,"교육,학문 > 학원",kakao
education,academy,박정민수학과학학원,36.108107696000175,128.33285251519584,경북 구미시 형곡로 149,054-451-8688,,18381530,"교육,학문 > 학원",kakao
education,academy,손석수학학원,36.1091250573342,128.332612062449,경북 구미시 형곡로23길 4,054-456-3955,,8453609,"교육,학문 > 학원 > 수학학원",kakao
education,academy,로봇트리 로봇프로그래밍학원,36.1091249585202,128.332620945047,경북 구미시 형곡로23길 4,,,2014847319,"교육,학문 > 학원",kakao
education,academy,김현영어학원,36.1091240328438,128.332623150475,경북 구미시 형곡로23길 4,,,1185635060,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,하이맵수학학원,36.1075924118137,128.332999280093,경북 구미시 형곡로26길 3,054-456-5630,,600452859,"교육,학문 > 학원 > 수학학원",kakao
education,academy,희소수학전문학원,36.10759863214048,128.33300715879213,경북 구미시 형곡로26길 3,054-455-8885,,27266008,"교육,학문 > 학원 > 수학학원",kakao
education,academy,스토리수학,36.114139358162475,128.3310408776954,경북 구미시 형곡로14길 14,070-4110-1979,,2078751795,"교육,학문 > 학원 > 수학학원",kakao
education,academy,김동규과학수학,36.10802443404161,128.33304655945977,경북 구미시 형곡로 151,,,51247960,"교육,학문 > 학원",kakao
education,academy,썬영어쎈수학,36.1080179542547,128.33306199720343,경북 구미시 형곡로 151,,,51225005,"교육,학문 > 학원",kakao
education,academy,레이미국랭귀지스쿨 원남점,36.12897607876263,128.32050871032024,경북 구미시 선기로1길 21,,,10913493,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,리더스영수입시학원,36.111759061096514,128.33212904528474,경북 구미시 형곡로 106,054-457-4800,,12135933,"교육,학문 > 학원 > 입시학원",kakao
education,academy,퍼스널노하우수학학원,36.1079367780978,128.333230534387,경북 구미시 형곡로 153,,,1277479616,"교육,학문 > 학원 > 수학학원",kakao
education,academy,콩나물학원,36.1079430725789,128.3332317513,경북 구미시 형곡로 153,054-456-3287,,119987558,"교육,학문 > 학원 > 입시학원",kakao
education,academy,미술공감놀이터꼬바기,36.1141954288476,128.331347240466,경북 구미시 형곡로14길 10,010-5049-9037,,2079238240,"교육,학문 > 학원 > 미술학원",kakao
education,academy,톡톡영어,36.1141963298201,128.331347255676,경북 구미시 형곡로14길 10,054-451-4009,,1276376881,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,황인성수학학원,36.10739930731701,128.33349112203177,경북 구미시 형곡로 158,054-454-0226,,18854998,"교육,학문 > 학원 > 수학학원",kakao
education,academy,아이콘학원,36.1073940058344,128.333498987877,경북 구미시 형곡로 158,054-458-7836,,2018269227,"교육,학문 > 학원",kakao
education,academy,비바영수학원,36.1073894020947,128.333507794123,경북 구미시 형곡로 158,054-443-0805,,2018321172,"교육,학문 > 학원",kakao
education,academy,윤성현플룻스튜디오,36.1123891003015,128.332116364851,경북 구미시 형곡로 98,054-453-3368,,1979513262,"교육,학문 > 학원 > 음악학원",kakao
education,academy,한국민요연구소,36.1023746441254,128.335682771316,경북 구미시 형곡동로1길 5-9,010-2413-1956,,1443306347,"교육,학문 > 학원 > 음악학원",kakao
education,academy,조하공부방,36.1028692016673,128.335374667231,경북 구미시 형곡동로1길 7,010-8482-1785,,976646054,"교육,학문 > 학원",kakao
education,academy,칸타빌레음악학원,36.10452126148121,128.3340567434271,경북 구미시 형곡서로 21-9,054-455-1378,,15234809,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,올인원학원,36.1041135411088,128.335063701218,경북 구미시 형곡동로3길 9,054-454-5011,,2103174345,"교육,학문 > 학원",kakao
education,academy,박하향노래교실,36.1041552805119,128.335118820253,경북 구미시 형곡동로3길 9,010-5755-5432,,652978573,"교육,학문 > 학원 > 음악학원",kakao
education,academy,윈클래스학원,36.1047935918582,128.335819226062,경북 구미시 형곡동로 29,,,556350119,"교육,학문 > 학원",kakao
education,academy,윤선생우리집앞영어교실 구미형남두산,36.1045024331689,128.336392849734,경북 구미시 형곡동로4길 5-3,010-6434-3039,,1455121793,"교육,학문 > 학원 > 어학원 > 영어학원 > 윤선생우리집앞영어교실",kakao
education,academy,김보은아나운서스피치,36.1056865792116,128.335823242315,경북 구미시 형곡동로 39,050-6910-2233,,91767717,"교육,학문 > 학원 > 웅변,스피치학원",kakao
education,academy,박동복국어논술학원,36.10583480214469,128.3356225331658,경북 구미시 형곡동로 41-5,,,11302626,"교육,학문 > 학원 > 논술학원",kakao
education,academy,지쌤수학,36.1057152122343,128.33584149493,경북 구미시 형곡동로 39,,,26492765,"교육,학문 > 학원 > 수학학원",kakao
education,academy,채움영어학원,36.1072860718465,128.333642639729,경북 구미시 형곡로28길 4,054-715-7773,,962586259,"교육,학문 > 학원",kakao
education,academy,올바른수학영어학원,36.1071203562544,128.334200643098,경북 구미시 형곡로 166,,,2019277851,"교육,학문 > 학원",kakao
education,academy,햇님아코디언&색소폰 실용음악학원,36.106832413606114,128.33561832457718,경북 구미시 형곡로 177,010-9397-3276,,51642861,"교육,학문 > 학원 > 음악학원 > 실용음악학원",kakao
education,academy,맨하탄실용음악학원,36.1068751306588,128.335585732801,경북 구미시 형곡로 177,,,13558349,"교육,학문 > 학원 > 음악학원 > 실용음악학원",kakao
education,academy,GnB어학원 형곡캠퍼스,36.10757017988138,128.33402501699197,경북 구미시 형곡로 161,054-458-5567,,9435526,"교육,학문 > 학원 > 어학원 > 영어학원 > GnB어학원",kakao
education,academy,더쌤단과학원 형곡캠퍼스,36.10759060711937,128.3339709473803,경북 구미시 형곡로 161,054-454-0212,,19826553,"교육,학문 > 학원 > 입시학원",kakao
education,academy,구미언어수학학원,36.1075030841111,128.334223774164,경북 구미시 형곡로 163,054-443-5652,,22250706,"교육,학문 > 학원",kakao
education,academy,스탠다드 고등수학학원,36.1075030841111,128.334223774164,경북 구미시 형곡로 163,054-457-7696,,18849413,"교육,학문 > 학원 > 보습학원",kakao
education,academy,에드윈 수력발전소 학원,36.1075773382048,128.334029580098,경북 구미시 형곡로 161,,,1864149040,"교육,학문 > 학원 > 수학학원",kakao
education,academy,김동진 아뜰리에,36.1069725841922,128.335574056769,경북 구미시 형곡로29길 2,,,2091031899,"교육,학문 > 학원 > 미술학원",kakao
education,academy,이재연댄스아카데미,36.106830473791,128.336357885199,경북 구미시 형곡동로 52,,,17484307,"교육,학문 > 학원 > 무용학원,발레학원",kakao
education,academy,박주억수학전문학원,36.10765951124556,128.33506596751815,경북 구미시 형곡서로 62,054-444-2248,,17951066,"교육,학문 > 학원 > 수학학원",kakao
education,academy,KIC학원,36.1078865562391,128.335069810281,경북 구미시 형곡서로 64,1899-8088,,549563921,"교육,학문 > 학원 > 공무원시험학원",kakao
education,academy,이윤정퍼포먼스난타,36.1016995933695,128.383024313107,경북 구미시 1공단로 182,,,1224369454,"교육,학문 > 학원",kakao
education,academy,쿠킹아카데미학원,36.1004927552707,128.384993003703,경북 구미시 산호대로 187,054-456-7845,,1886188657,"교육,학문 > 학원 > 요리학원",kakao
education,academy,맹드라이브운전면허 구미점,36.10055044203393,128.38499179550317,경북 구미시 산호대로 187,054-464-8113,,477978392,"교육,학문 > 학원 > 실내운전연습장",kakao
education,academy,다가올핏,36.101384263864,128.385046407392,경북 구미시 산호대로 199,,,514986367,"교육,학문 > 학원",kakao
education,academy,정요가,36.1023919871618,128.384478900966,경북 구미시 1공단로 197-3,,,1958621515,"교육,학문 > 학원",kakao
education,academy,구미실용음악원,36.1042560646323,128.384979116453,경북 구미시 산호대로 233,054-462-6755,,22016962,"교육,학문 > 학원 > 음악학원 > 실용음악학원",kakao
education,academy,글로벌색소폰교실,36.1099349099381,128.378426704987,경북 구미시 1공단로7길 86-9,,,258880746,"교육,학문 > 학원 > 음악학원",kakao
education,academy,빨간펜수학의달인 광평점 수학교습소,36.1033511075212,128.365530422006,경북 구미시 구미대로 186-22,010-8564-4260,,1760817795,"교육,학문 > 학원 > 수학학원",kakao
education,academy,위드음악교습소,36.1033910105402,128.365350109632,경북 구미시 광평동 792-15,054-461-3222,,1511496856,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,뮤엠영어 구미광평점,36.1033361378212,128.36526254508408,경북 구미시 구미대로 186-22,054-465-3439,,27448933,"교육,학문 > 학원 > 어학원 > 영어학원 > 뮤엠영어",kakao
education,academy,KM베리타스학원,36.10076178303836,128.36049208700422,경북 구미시 상사동로26길 11,054-465-8331,,10829650,"교육,학문 > 학원 > 입시학원",kakao
education,academy,팝콘영어교습소,36.101163393494105,128.36028025983597,경북 구미시 상사동로28길 9,054-462-0505,,124724049,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,아토바이올린스튜디오,36.1011837945795,128.36022953235516,경북 구미시 상사동로28길 9,010-7596-3736,,2143386333,"교육,학문 > 학원 > 음악학원",kakao
education,academy,퍼펙트수학,36.1011927916128,128.360230797882,경북 구미시 상사동로28길 9,054-464-3927,,685712889,"교육,학문 > 학원 > 수학학원",kakao
education,academy,송명주피아노교습소,36.101205417712,128.360229905139,경북 구미시 상사동로28길 9,,,11128795,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,재미나는수 수학교습소,36.101205417712,128.360229905139,경북 구미시 상사동로28길 9,054-464-1357,,9870370,"교육,학문 > 학원 > 수학학원",kakao
education,academy,오르세미술,36.101154503949346,128.36019016277638,경북 구미시 상사동로28길 9,010-4135-3373,,1486043917,"교육,학문 > 학원 > 미술학원",kakao
education,academy,모던미술교습소,36.1011717104969,128.360182686486,경북 구미시 상사동로28길 9,054-465-0339,,225763893,"교육,학문 > 학원 > 미술학원",kakao
education,academy,사곡학원,36.098957475191604,128.35987691326878,경북 구미시 상사동로24길 10,054-462-2343,,9062319,"교육,학문 > 학원",kakao
education,academy,양쌤수학,36.08643937728105,128.36837638712598,경북 구미시 왕산로 68,010-2510-2445,,2134691323,"교육,학문 > 학원 > 수학학원",kakao
education,academy,해법영어교실 임은하늘채영어교습소,36.086416104328556,128.36836266120187,경북 구미시 왕산로 68,054-463-8085,,22168045,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,피아노와우쿨이야기 음악교습소,36.08640258991185,128.36836242695423,경북 구미시 왕산로 68,054-464-7194,,1032025446,"교육,학문 > 학원 > 음악학원",kakao
education,academy,상상공작소,36.0861470241422,128.368646650354,경북 구미시 왕산로 70-9,,,276654,"교육,학문 > 학원 > 미술학원",kakao
education,academy,제이키즈바이올린,36.0861445241113,128.368628843732,경북 구미시 왕산로 70-9,010-2565-7424,,1124951447,"교육,학문 > 학원 > 음악학원",kakao
education,academy,최강수학영어학원,36.0995924024162,128.359433704142,경북 구미시 상사동로24길 5-11,054-464-4869,,1865481939,"교육,학문 > 학원 > 입시학원",kakao
education,academy,SM피아노미술학원,36.0992067392544,128.359431501198,경북 구미시 상사동로24길 5-5,054-461-3964,,23394190,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,자전거수학학원,36.08692045180971,128.36688815506326,경북 구미시 왕산로 51,054-462-0136,,799316370,"교육,학문 > 학원 > 입시학원",kakao
education,academy,소리샘의기타교실,36.1014998818018,128.359295564502,경북 구미시 상사동로 190,,,2027847380,"교육,학문 > 학원 > 음악학원",kakao
education,academy,중앙학원,36.0989533845691,128.359205058963,경북 구미시 상사동로24길 4,,,13619330,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,경북구미일반조종면제교육장,36.083789510458,128.386840329417,경북 구미시 남구미로 103,054-602-0001,,1784541692,"교육,학문 > 학원",kakao
education,academy,최수경엘키즈음악학원,36.09945248479,128.358819466675,경북 구미시 상사동로 167,,,86367138,"교육,학문 > 학원 > 음악학원",kakao
education,academy,이지수학,36.0868962472289,128.364505212699,경북 구미시 왕산로 31,010-3539-5706,,946533381,"교육,학문 > 학원 > 수학학원",kakao
education,academy,아이캔영수학원,36.0917797586391,128.3587761820704,경북 구미시 상사동로 77,,,25994653,"교육,학문 > 학원 > 입시학원",kakao
education,academy,이상욱논리속독 상모학원,36.0916702562375,128.358737657546,경북 구미시 상사동로 77,054-465-0982,,11183022,"교육,학문 > 학원",kakao
education,academy,비티영어교습소,36.0860135588734,128.363755000778,경북 구미시 왕산로 28-10,,,1392459228,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,이젠수학교습소,36.0860135588734,128.36375500077793,경북 구미시 왕산로 28-10,054-465-6699,,665497110,"교육,학문 > 학원 > 수학학원",kakao
education,academy,놀작더그림미술교습소,36.08545097184292,128.36417492793254,경북 구미시 왕산로 28-15,010-5654-0428,,263414530,"교육,학문 > 학원 > 미술학원",kakao
education,academy,하늘음악학원,36.0854231430607,128.364165565495,경북 구미시 왕산로 28-13,054-461-8150,,2140856978,"교육,학문 > 학원 > 음악학원",kakao
education,academy,공부하는아이들,36.091975921636,128.358165569685,경북 구미시 상사동로 91-18,054-461-3369,,12145960,"교육,학문 > 학원 > 논술학원",kakao
education,academy,비상잉글리시아이 임은점,36.08537507600123,128.36419248976733,경북 구미시 임은동 818,010-5022-2165,,2140922450,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,킹스차일드수학교습소,36.08534792068607,128.3642031224603,경북 구미시 왕산로 28-15,,,1623580500,"교육,학문 > 학원 > 수학학원",kakao
education,academy,한솔영어,36.091914567863,128.358172285922,경북 구미시 상사동로 91-18,054-461-3369,,1544443814,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,딱풀리는수학 왕산초점,36.0858430201196,128.36345785136,경북 구미시 왕산로 28-12,,,1904052679,"교육,학문 > 학원 > 수학학원 > 딱풀리는수학",kakao
education,academy,행복한음악나무,36.0858430201483,128.363457851368,경북 구미시 왕산로 28-12,054-461-3559,,786813216,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,JH수학전문학원,36.0805825966302,128.37736570274,경북 구미시 지주중류2길 6-25,,,21136578,"교육,학문 > 학원 > 보습학원",kakao
education,academy,꼬마화가 미술교습소,36.1000507250636,128.429905163431,경북 구미시 인동19길 36-4,054-471-8331,,1626920333,"교육,학문 > 학원 > 미술학원",kakao
education,academy,엔젤피아노,36.1002131190734,128.429662709398,경북 구미시 인동19길 34-1,054-474-9716,,1494325109,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,하늘영수학원,36.100461711157,128.430050300984,경북 구미시 인동19길 36-1,010-3509-2570,,60799004,"교육,학문 > 학원",kakao
education,academy,야베스 음악학원,36.10052437919365,128.43008474878482,경북 구미시 인동19길 36-1,,,1646316408,"교육,학문 > 학원 > 음악학원",kakao
education,academy,파스칼영수학원,36.1007650867938,128.429018684395,경북 구미시 인동19길 35-7,,,699428442,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,3030영어 인의러닝센터,36.101350218492136,128.42891824142762,경북 구미시 인동17길 34,,,2028136726,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,하늘소미술학원,36.1012893382024,128.428809429121,경북 구미시 인동17길 34,054-600-6699,,1590207039,"교육,학문 > 학원 > 미술학원",kakao
education,academy,파로스어학원,36.1007183782335,128.427494367798,경북 구미시 인동15길 22-3,054-471-0511,,17895268,"교육,학문 > 학원 > 어학원 > 영어학원",kakao
education,academy,다빈치미술학원,36.0996249470773,128.426994898518,경북 구미시 인동19길 13-13,,,26832617,"교육,학문 > 학원 > 미술학원",kakao
education,academy,대광학원,36.1019733933163,128.428045634485,경북 구미시 인동13길 34,054-473-5058,,1991701292,"교육,학문 > 학원 > 수학학원",kakao
education,academy,윤선생영어숲 구미인의점,36.10162180877605,128.42760398837416,경북 구미시 인동13길 28,0503-7151-6323,,12118494,"교육,학문 > 학원 > 어학원 > 영어학원 > 윤선생영어숲",kakao
education,academy,딩딩딩뮤직스쿨 인의원,36.1019645692118,128.4280299289,경북 구미시 인동13길 34,054-474-3922,,1448117107,"교육,학문 > 학원 > 음악학원 > 피아노학원",kakao
education,academy,점프업공부방,36.1017001903759,128.427605406661,경북 구미시 인동13길 28,054-471-3906,,1637015299,"교육,학문 > 학원",kakao
education,academy,인의동아학원,36.1013519978337,128.42725709989,경북 구미시 인동13길 22,,,940422117,"교육,학문 > 학원",kakao
