category,sub_category,name,lat,lon,address,phone,operator,kakao_id,category_name,data_source
education,kindergarten_or_daycare,천사들의합창어린이집,36.0919488644355,128.447521675435,경북 구미시 인동54길 9,054-600-7060,,1050320331,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,해님이놀러온어린이집,36.0919911778244,128.444687917444,경북 구미시 인동54안길 6-27,054-472-6336,,26381950,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,영무어린이집,36.09336736612358,128.44459985895892,경북 구미시 인동가산로 337-7,054-471-8552,,26421760,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,리더스숲유치원,36.0946059188626,128.446956407962,경북 구미시 인동49길 16-45,054-471-7953,,19223355,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,민들레어린이집,36.0926626342503,128.441311616562,경북 구미시 인동46길 5-7,054-472-7778,,7883276,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,해솔어린이집,36.0923970143018,128.438819733171,경북 구미시 인동46길 10,,,10926880,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,하진어린이집,36.0936065749981,128.440449498549,경북 구미시 인동45길 7,054-474-1314,,15704584,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,천생초등학교 병설유치원,36.0940681471592,128.438033014914,경북 구미시 인동43길 8,054-475-5308,,9427829,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,다사랑어린이집,36.092378328948605,128.4349678221595,경북 구미시 인동36길 23-31,054-474-5025,,9702830,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,구평어린이집,36.0955653550833,128.437021031304,경북 구미시 인동35길 28-64,054-474-9780,,21484816,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,"예향어린이집,해피하우스어린이집",36.0934027360082,128.43340205376,경북 구미시 인동38길 5-6,,,26518515,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,링컨유치원,36.09499735966756,128.43569162863963,경북 구미시 인동북길 183-20,054-472-2787,,19652168,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,링컨어린이집,36.0950118810589,128.435683010265,경북 구미시 인동북길 183-20,,,1288747620,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,작은왕국어린이집,36.0949290865699,128.433265450139,경북 구미시 인동35길 8,054-472-7673,,9928961,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,키즈킹덤어린이집,36.0929240893898,128.425483644409,경북 구미시 인동26길 49,054-471-8377,,21207100,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,장천초등학교 병설유치원,36.1307284045788,128.494660226269,경북 구미시 장천면 강동로 236,070-4821-3618,,23537371,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,구미대학교부속어린이집,36.15216595313632,128.28908871992175,경북 구미시 야은로 37,054-440-1452,,17590156,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,어울림어린이집,36.12857218474511,128.31700622630345,경북 구미시 선기로3길 51,054-457-8864,,17100247,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,국공립남통e편한어린이집,36.1297394253661,128.316572513001,경북 구미시 선기로 77,054-453-0466,,1581162421,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,예쁜꼬마어린이집,36.1293142616636,128.31696641722,경북 구미시 선기로 77,054-451-0099,,15740596,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,에버빌어린이집,36.13989373373566,128.31367700835392,경북 구미시 도봉로 8,054-444-0121,,9906184,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,원남초등학교 병설유치원,36.12903378360222,128.3211595042602,경북 구미시 원남로 12-50,054-452-1676,,10077779,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,한별유치원,36.1318669875024,128.320177234058,경북 구미시 선기로2길 14-20,054-453-5088,,8148343,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,둥지어린이집,36.148823451554065,128.30829711624443,경북 구미시 봉곡남로8길 7,054-442-6001,,18294321,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,해양놀이방,36.1243019513186,128.32466236398,경북 구미시 금오산로 182-5,054-452-7422,,14694398,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,토미어린이집,36.11476954523358,128.33101486391857,경북 구미시 형곡로12길 13,054-455-8113,,8559393,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,시립금오어린이집,36.1132242428969,128.333836339226,경북 구미시 형곡로17길 17,054-455-6050,,9849899,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,하늘과별어린이집,36.1292937301027,128.32373318616,경북 구미시 원남로 12-13,,,9590127,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,시립아이사랑어린이집,36.1293005941751,128.323764404373,경북 구미시 원남로 12-13,054-457-2533,,9266239,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,천사유치원,36.1230799066953,128.329875594038,경북 구미시 산책길 55-12,054-455-1004,,11546238,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,천사어린이집,36.123323724759324,128.3299108075132,경북 구미시 산책길 55-10,054-458-8032,,17198958,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,하늘무지개 어린이집,36.1156423817062,128.336147356835,경북 구미시 형곡로3길 11,054-456-9004,,17469644,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,사랑터어린이집,36.1152788717961,128.336421073845,경북 구미시 경은로 16-13,054-457-8624,,8275707,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,미소몬테소리어린이집,36.13332860927221,128.3249940378991,경북 구미시 송동로2길 43,054-441-8116,,802220229,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,분도유치원,36.12635076229591,128.33330531242103,경북 구미시 원남로 120,054-452-3977,,21521613,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,형곡어울림어린이집,36.11863130085226,128.33809946551358,경북 구미시 신시로 121,054-458-1133,,869471570,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,꼬마성어린이집,36.108853697097,128.341744910775,경북 구미시 형곡로 240-1,,,11018692,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,아이편한어린이집,36.142737702611406,128.3149932039329,경북 구미시 도봉로5길 13,054-444-7111,,9892457,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,문화유치원,36.141086353445644,128.31790419956405,경북 구미시 도봉로 57-2,054-443-9966,,8467796,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,아띠랑어린이집,36.14255600460437,128.31807765958052,경북 구미시 도봉로5길 21,054-444-0432,,19118617,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,목장유치원,36.1162006353193,128.341669994601,경북 구미시 신시로12길 19,,,26272744,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,국공립인성어린이집,36.118189564535385,128.34157944221968,경북 구미시 백산로4길 34,054-451-2528,,9407607,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,브니엘유치원,36.122471949952,128.339470856353,경북 구미시 박정희로 599,054-458-5700,,1246366423,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,브니엘어린이집,36.122482811249085,128.33946659800503,경북 구미시 박정희로 599,054-458-5703,,27370677,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,탐구나라어린이집,36.142738366623185,128.31968389707805,경북 구미시 도봉로5길 33,054-444-0466,,10819247,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,다인어린이집,36.1233652898774,128.339845912202,경북 구미시 박정희로 599,054-600-6612,,14496551,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,한빛어린이집,36.14201703141011,128.32192825246574,경북 구미시 송동로 105,054-442-5257,,11219925,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,국공립아이파크더샵어린이집,36.1296319231916,128.336044561995,경북 구미시 금오산로6길 12,054-608-0612,,2098525091,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,한사랑어린이집,36.1230500136366,128.340640278613,경북 구미시 박정희로 599,054-456-7676,,15971112,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,유성어린이집,36.1396523970817,128.326089135994,경북 구미시 개화2길 19-2,054-444-9800,,9334949,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,한송이몬테소리어린이집,36.121198395657245,128.34198828506328,경북 구미시 백산로 81-5,054-444-1325,,8611455,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,킨더나라어린이집 별관,36.1433480428534,128.321027331466,경북 구미시 송동로7안길 8-1,054-458-3977,,2010609833,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,송정1어린이집,36.11589813200841,128.34614289725207,경북 구미시 신시로10길 64-9,054-457-4589,,27515548,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,사곡단영어린이집,36.09873177605808,128.35546035911435,경북 구미시 박정희로 236-8,054-462-5822,,17298375,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,온유어린이집,36.09872295138,128.35552349939206,경북 구미시 박정희로 236-8,054-976-9141,,26463396,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,예슬어린이집,36.1007328799174,128.356126560274,경북 구미시 상사서로25길 21,054-462-1151,,9313362,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,하늘정원어린이집,36.0965876012098,128.356765945933,경북 구미시 사곡로1길 19,054-472-3333,,18127862,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,구미YMCA어린이집,36.1196392242187,128.345540358235,경북 구미시 송원동로 11-16,054-452-5227,,8766156,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,토토와숲속마을어린이집,36.09780918460673,128.3591831291983,경북 구미시 사곡로5길 33-1,054-465-1553,,8569117,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,주사랑놀이방,36.118545024341,128.350204245614,경북 구미시 백산로 153,,,15497378,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,구미사곡초등학교 병설유치원,36.09988272548389,128.36053133922627,경북 구미시 상사동로24길 9,054-463-2165,,23538296,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,구미초콜릿어린이집,36.1037756101442,128.382261181529,경북 구미시 1공단로9길 30-12,054-462-5383,,17402758,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,초록들어린이집,36.103053882051455,128.38358106534577,경북 구미시 1공단로9길 30-12,054-600-9004,,26548877,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,로뎀나무어린이집,36.10302849214041,128.38398482037132,경북 구미시 1공단로9길 30-12,054-465-1200,,18548648,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,보배어린이집,36.10376354487211,128.3843985879075,경북 구미시 1공단로9길 30-12,,,14586882,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,햇살눈이어린이집,36.10403097147743,128.3843388744253,경북 구미시 1공단로9길 30-12,054-462-2000,,27371650,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,광평어린이집,36.10369849405741,128.36541206417036,경북 구미시 구미대로 186-19,054-462-8279,,17888850,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,이든어린이집,36.103091748361145,128.36488298584885,경북 구미시 구미대로 186-20,054-463-0100,,22716213,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,I조아어린이집,36.1012179623819,128.361029622508,경북 구미시 상사동로28길 11,054-465-9795,,15499709,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,비산어린이집,36.1206675117133,128.376226338803,경북 구미시 비산로1안길 24,054-462-0090,,9064846,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,효성행복어린이집,36.120355615238374,128.37285884857639,경북 구미시 신비로 100,054-607-8004,,1535357962,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,효성해링턴어린이집,36.1202458991692,128.37213166113,경북 구미시 신비로 100,054-463-9394,,1104937844,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,LG Display 동락원어린이집,36.111903195945,128.402167213739,경북 구미시 수출대로 337,054-714-3227,,1479216634,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,랑랑어린이집,36.12133038613699,128.3728813756242,경북 구미시 수출대로3길 118,054-464-6600,,1008645525,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,해나어린이집,36.12165088925634,128.37345785870193,경북 구미시 수출대로3길 118,054-463-1245,,27372257,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,강변파라디아어린이집,36.12160787059587,128.372808458323,경북 구미시 수출대로3길 118,054-461-6638,,620296432,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,예일유치원,36.12107709656877,128.37068445034632,경북 구미시 신비로9길 10,054-463-6904,,9319173,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,어린왕자어린이집,36.122180736897434,128.373223843354,경북 구미시 수출대로3길 130,054-465-4416,,17144812,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,우림주연어린이집,36.12214482295973,128.37258344810616,경북 구미시 수출대로3길 130,054-462-3655,,27368780,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,예랑어린이집,36.1226512187307,128.372351238702,경북 구미시 수출대로3길 130,054-462-8622,,9281630,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,우림필유관리동어린이집,36.122928284475925,128.37302249516267,경북 구미시 수출대로3길 130,054-463-0999,,18560924,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,윤설어린이집,36.12373520717771,128.37573563132128,경북 구미시 낙동강변로 761,054-463-0555,,307206344,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,하늘어린이집,36.1170785229061,128.401001996926,경북 구미시 임수로 81-1,054-471-6641,,8643351,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,엄마품어린이집,36.100782840818184,128.43040034605883,경북 구미시 인동19길 36-11,054-473-1259,,1923874007,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,아미어린이집,36.1013420595417,128.42990413768,경북 구미시 인동17길 36,054-604-1115,,26942296,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,아기나무어린이집,36.098301501586484,128.4294626282615,경북 구미시 인동21길 18-1,054-473-6264,,22000831,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,하나둘친구어린이집,36.1010625482085,128.428255671019,경북 구미시 인동17길 27,054-475-1279,,25776413,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,피노키오어린이집,36.0950225979301,128.425730289963,경북 구미시 인동22길 31-6,054-474-6601,,18951866,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,서한어린이집,36.10430103064847,128.42403239708867,경북 구미시 여헌로 21-11,054-472-3655,,13015279,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,예림어린이집,36.098144227263404,128.42193039094698,경북 구미시 인동14길 34,054-475-3939,,17096863,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,무지개어린이집,36.1032823276498,128.419816551798,경북 구미시 진평4길 37,054-473-5577,,7899039,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,인동초등학교 병설유치원,36.10669843786038,128.42225447794922,경북 구미시 여헌로3길 34,054-471-7737,,23538299,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,정원어린이집,36.11156593138737,128.42797054072213,경북 구미시 수출대로35길 8-12,054-471-0918,,27185346,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,꼬마작은별어린이집,36.1113909269986,128.423898309601,경북 구미시 수출대로27길 11,054-472-2995,,13066179,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,삼성전자구미어린이집,36.10652193294341,128.41684545772696,경북 구미시 3공단3로 302,054-479-8667,,14694341,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,꼬망쎄어린이집,36.1134469096397,128.424992703702,경북 구미시 수출대로29길 32,054-472-5873,,9676125,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,소나무유치원,36.1133380084794,128.423844617725,경북 구미시 검성로 31-5,054-472-6660,,19338144,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,사랑유치원,36.1180653739758,128.427022017747,경북 구미시 검성로 93,054-472-5330,,9118852,"교육,학문 > 유아교육 > 유치원",kakao
education,kindergarten_or_daycare,대자연어린이집,36.1279317421936,128.456596379571,경북 구미시 4공단로12길 30-1,054-473-7171,,20195631,"교육,학문 > 유아교육 > 어린이집",kakao
education,kindergarten_or_daycare,대자연유치원,36.127811736455826,128.45623871260648,경북 구미시 4공단로12길 30,054-473-7175,,25972262,"교육,학문 > 유아교육 > 유치원",kakao
