category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
education,academy,GnB어학원 형곡캠퍼스,36.10757017988138,128.33402501699197,경북 구미시 형곡로 161,054-458-5567,,kakao,9435526,kakao
education,academy,더쌤단과학원 형곡캠퍼스,36.10759060711937,128.3339709473803,경북 구미시 형곡로 161,054-454-0212,,kakao,19826553,kakao
education,academy,구미언어수학학원,36.1075030841111,128.334223774164,경북 구미시 형곡로 163,054-443-5652,,kakao,22250706,kakao
education,academy,스탠다드 고등수학학원,36.1075030841111,128.334223774164,경북 구미시 형곡로 163,054-457-7696,,kakao,18849413,kakao
education,academy,에드윈 수력발전소 학원,36.1075773382048,128.334029580098,경북 구미시 형곡로 161,,,kakao,1864149040,kakao
education,academy,김동진 아뜰리에,36.1069725841922,128.335574056769,경북 구미시 형곡로29길 2,,,kakao,2091031899,kakao
education,academy,이재연댄스아카데미,36.106830473791,128.336357885199,경북 구미시 형곡동로 52,,,kakao,17484307,kakao
education,academy,박주억수학전문학원,36.10765951124556,128.33506596751815,경북 구미시 형곡서로 62,054-444-2248,,kakao,17951066,kakao
education,academy,KIC학원,36.1078865562391,128.335069810281,경북 구미시 형곡서로 64,1899-8088,,kakao,549563921,kakao
education,academy,이윤정퍼포먼스난타,36.1016995933695,128.383024313107,경북 구미시 1공단로 182,,,kakao,1224369454,kakao
education,academy,쿠킹아카데미학원,36.1004927552707,128.384993003703,경북 구미시 산호대로 187,054-456-7845,,kakao,1886188657,kakao
education,academy,맹드라이브운전면허 구미점,36.10055044203393,128.38499179550317,경북 구미시 산호대로 187,054-464-8113,,kakao,477978392,kakao
education,academy,다가올핏,36.101384263864,128.385046407392,경북 구미시 산호대로 199,,,kakao,514986367,kakao
education,academy,정요가,36.1023919871618,128.384478900966,경북 구미시 1공단로 197-3,,,kakao,1958621515,kakao
education,academy,구미실용음악원,36.1042560646323,128.384979116453,경북 구미시 산호대로 233,054-462-6755,,kakao,22016962,kakao
education,academy,글로벌색소폰교실,36.1099349099381,128.378426704987,경북 구미시 1공단로7길 86-9,,,kakao,258880746,kakao
education,academy,빨간펜수학의달인 광평점 수학교습소,36.1033511075212,128.365530422006,경북 구미시 구미대로 186-22,010-8564-4260,,kakao,1760817795,kakao
education,academy,위드음악교습소,36.1033910105402,128.365350109632,경북 구미시 광평동 792-15,054-461-3222,,kakao,1511496856,kakao
education,academy,뮤엠영어 구미광평점,36.1033361378212,128.36526254508408,경북 구미시 구미대로 186-22,054-465-3439,,kakao,27448933,kakao
education,academy,KM베리타스학원,36.10076178303836,128.36049208700422,경북 구미시 상사동로26길 11,054-465-8331,,kakao,10829650,kakao
education,academy,팝콘영어교습소,36.101163393494105,128.36028025983597,경북 구미시 상사동로28길 9,054-462-0505,,kakao,124724049,kakao
education,academy,아토바이올린스튜디오,36.1011837945795,128.36022953235516,경북 구미시 상사동로28길 9,010-7596-3736,,kakao,2143386333,kakao
education,academy,퍼펙트수학,36.1011927916128,128.360230797882,경북 구미시 상사동로28길 9,054-464-3927,,kakao,685712889,kakao
education,academy,송명주피아노교습소,36.101205417712,128.360229905139,경북 구미시 상사동로28길 9,,,kakao,11128795,kakao
education,academy,재미나는수 수학교습소,36.101205417712,128.360229905139,경북 구미시 상사동로28길 9,054-464-1357,,kakao,9870370,kakao
education,academy,오르세미술,36.101154503949346,128.36019016277638,경북 구미시 상사동로28길 9,010-4135-3373,,kakao,1486043917,kakao
education,academy,모던미술교습소,36.1011717104969,128.360182686486,경북 구미시 상사동로28길 9,054-465-0339,,kakao,225763893,kakao
education,academy,사곡학원,36.098957475191604,128.35987691326878,경북 구미시 상사동로24길 10,054-462-2343,,kakao,9062319,kakao
education,academy,양쌤수학,36.08643937728105,128.36837638712598,경북 구미시 왕산로 68,010-2510-2445,,kakao,2134691323,kakao
education,academy,해법영어교실 임은하늘채영어교습소,36.086416104328556,128.36836266120187,경북 구미시 왕산로 68,054-463-8085,,kakao,22168045,kakao
education,academy,피아노와우쿨이야기 음악교습소,36.08640258991185,128.36836242695423,경북 구미시 왕산로 68,054-464-7194,,kakao,1032025446,kakao
education,academy,상상공작소,36.0861470241422,128.368646650354,경북 구미시 왕산로 70-9,,,kakao,276654,kakao
education,academy,제이키즈바이올린,36.0861445241113,128.368628843732,경북 구미시 왕산로 70-9,010-2565-7424,,kakao,1124951447,kakao
education,academy,최강수학영어학원,36.0995924024162,128.359433704142,경북 구미시 상사동로24길 5-11,054-464-4869,,kakao,1865481939,kakao
education,academy,SM피아노미술학원,36.0992067392544,128.359431501198,경북 구미시 상사동로24길 5-5,054-461-3964,,kakao,23394190,kakao
education,academy,자전거수학학원,36.08692045180971,128.36688815506326,경북 구미시 왕산로 51,054-462-0136,,kakao,799316370,kakao
education,academy,소리샘의기타교실,36.1014998818018,128.359295564502,경북 구미시 상사동로 190,,,kakao,2027847380,kakao
education,academy,중앙학원,36.0989533845691,128.359205058963,경북 구미시 상사동로24길 4,,,kakao,13619330,kakao
education,academy,경북구미일반조종면제교육장,36.083789510458,128.386840329417,경북 구미시 남구미로 103,054-602-0001,,kakao,1784541692,kakao
education,academy,최수경엘키즈음악학원,36.09945248479,128.358819466675,경북 구미시 상사동로 167,,,kakao,86367138,kakao
education,academy,이지수학,36.0868962472289,128.364505212699,경북 구미시 왕산로 31,010-3539-5706,,kakao,946533381,kakao
education,academy,아이캔영수학원,36.0917797586391,128.3587761820704,경북 구미시 상사동로 77,,,kakao,25994653,kakao
education,academy,이상욱논리속독 상모학원,36.0916702562375,128.358737657546,경북 구미시 상사동로 77,054-465-0982,,kakao,11183022,kakao
education,academy,비티영어교습소,36.0860135588734,128.363755000778,경북 구미시 왕산로 28-10,,,kakao,1392459228,kakao
education,academy,이젠수학교습소,36.0860135588734,128.36375500077793,경북 구미시 왕산로 28-10,054-465-6699,,kakao,665497110,kakao
education,academy,놀작더그림미술교습소,36.08545097184292,128.36417492793254,경북 구미시 왕산로 28-15,010-5654-0428,,kakao,263414530,kakao
education,academy,하늘음악학원,36.0854231430607,128.364165565495,경북 구미시 왕산로 28-13,054-461-8150,,kakao,2140856978,kakao
education,academy,공부하는아이들,36.091975921636,128.358165569685,경북 구미시 상사동로 91-18,054-461-3369,,kakao,12145960,kakao
education,academy,비상잉글리시아이 임은점,36.08537507600123,128.36419248976733,경북 구미시 임은동 818,010-5022-2165,,kakao,2140922450,kakao
education,academy,킹스차일드수학교습소,36.08534792068607,128.3642031224603,경북 구미시 왕산로 28-15,,,kakao,1623580500,kakao
education,academy,한솔영어,36.091914567863,128.358172285922,경북 구미시 상사동로 91-18,054-461-3369,,kakao,1544443814,kakao
education,academy,딱풀리는수학 왕산초점,36.0858430201196,128.36345785136,경북 구미시 왕산로 28-12,,,kakao,1904052679,kakao
education,academy,행복한음악나무,36.0858430201483,128.363457851368,경북 구미시 왕산로 28-12,054-461-3559,,kakao,786813216,kakao
education,academy,JH수학전문학원,36.0805825966302,128.37736570274,경북 구미시 지주중류2길 6-25,,,kakao,21136578,kakao
education,academy,꼬마화가 미술교습소,36.1000507250636,128.429905163431,경북 구미시 인동19길 36-4,054-471-8331,,kakao,1626920333,kakao
education,academy,엔젤피아노,36.1002131190734,128.429662709398,경북 구미시 인동19길 34-1,054-474-9716,,kakao,1494325109,kakao
education,academy,하늘영수학원,36.100461711157,128.430050300984,경북 구미시 인동19길 36-1,010-3509-2570,,kakao,60799004,kakao
education,academy,야베스 음악학원,36.10052437919365,128.43008474878482,경북 구미시 인동19길 36-1,,,kakao,1646316408,kakao
education,academy,파스칼영수학원,36.1007650867938,128.429018684395,경북 구미시 인동19길 35-7,,,kakao,699428442,kakao
education,academy,3030영어 인의러닝센터,36.101350218492136,128.42891824142762,경북 구미시 인동17길 34,,,kakao,2028136726,kakao
education,academy,하늘소미술학원,36.1012893382024,128.428809429121,경북 구미시 인동17길 34,054-600-6699,,kakao,1590207039,kakao
education,academy,파로스어학원,36.1007183782335,128.427494367798,경북 구미시 인동15길 22-3,054-471-0511,,kakao,17895268,kakao
education,academy,다빈치미술학원,36.0996249470773,128.426994898518,경북 구미시 인동19길 13-13,,,kakao,26832617,kakao
education,academy,대광학원,36.1019733933163,128.428045634485,경북 구미시 인동13길 34,054-473-5058,,kakao,1991701292,kakao
education,academy,윤선생영어숲 구미인의점,36.10162180877605,128.42760398837416,경북 구미시 인동13길 28,0503-7151-6323,,kakao,12118494,kakao
education,academy,딩딩딩뮤직스쿨 인의원,36.1019645692118,128.4280299289,경북 구미시 인동13길 34,054-474-3922,,kakao,1448117107,kakao
education,academy,점프업공부방,36.1017001903759,128.427605406661,경북 구미시 인동13길 28,054-471-3906,,kakao,1637015299,kakao
education,academy,인의동아학원,36.1013519978337,128.42725709989,경북 구미시 인동13길 22,,,kakao,940422117,kakao
education,academy,경인미술학원,36.101352050739,128.427252659206,경북 구미시 인동13길 22,054-473-3385,,kakao,11049295,kakao
education,academy,아이피아노학원,36.1013963950998,128.42723680523,경북 구미시 인동13길 22,054-471-1691,,kakao,1551826525,kakao
education,academy,키보이스 실용음악학원,36.1002540467533,128.426228999794,경북 구미시 인동13길 8-4,0502-5551-5532,,kakao,1441593961,kakao
education,academy,베스트뷰티미용학원,36.0996062166783,128.426146224932,경북 구미시 인동북길 83,054-476-9111,,kakao,615278034,kakao
education,academy,감동펀하모니카,36.0970807902066,128.427621761169,경북 구미시 인동남길 112,010-9179-1102,,kakao,1581101648,kakao
education,academy,고현서예,36.0964472172581,128.428384206695,경북 구미시 인동남길 120,010-9868-4105,,kakao,770914899,kakao
education,academy,인동요양보육사교육원,36.0960709915786,128.430310491167,경북 구미시 인동북길 137,,,kakao,12610591,kakao
education,academy,구미중앙회계컴퓨터학원,36.0986585180348,128.424303643056,경북 구미시 인동16길 16,054-474-5930,,kakao,1754345360,kakao
education,academy,애스톤애견미용학원,36.0986613792305,128.424290370227,경북 구미시 인동16길 16,054-475-8999,,kakao,826624503,kakao
education,academy,이룸단과학원,36.0939276347533,128.432461166333,경북 구미시 인동36길 6,054-471-4466,,kakao,565392069,kakao
education,academy,뮤엠영어 구미구평점,36.0937395598595,128.433192772765,경북 구미시 인동38길 5-1,1544-1010,,kakao,528218364,kakao
education,academy,더쎈영수학원 구평2관,36.09350384593824,128.43263334265146,경북 구미시 인동36길 9,054-473-7717,,kakao,951036887,kakao
education,academy,퍼플발레아카데미학원,36.0931720786752,128.432495195114,경북 구미시 인동36길 15,010-3381-7330,,kakao,1434422219,kakao
education,academy,지앤비인동캠퍼스학원,36.0931720786465,128.432495195105,경북 구미시 인동36길 15,,,kakao,369686616,kakao
education,academy,수학잘하는학원,36.0931646986365,128.432509494985,경북 구미시 인동36길 15,054-476-1357,,kakao,12788513,kakao
education,academy,엘리트영수학원,36.09316084268116,128.4325305205783,경북 구미시 인동36길 15,054-475-1772,,kakao,1671439426,kakao
education,academy,클레미술창작소,36.0933991322606,128.433401988306,경북 구미시 인동38길 5-6,,,kakao,14590393,kakao
education,academy,하이스트단과학원,36.093396416169185,128.43340304927256,경북 구미시 인동38길 5-6,,,kakao,1493511463,kakao
education,academy,윤선생영어숲 구미구평학원,36.09333905500917,128.43360297112721,경북 구미시 인동38길 5-8,054-475-0505,,kakao,9343024,kakao
education,academy,지단과학원,36.092939082515,128.432386598658,경북 구미시 인동36길 17,010-8954-8444,,kakao,1222270068,kakao
education,academy,지수학학원,36.092939082515045,128.43238659865796,경북 구미시 인동36길 17,010-8954-8444,,kakao,1697563972,kakao
education,academy,아이비이스턴어학원 구평캠퍼스,36.09293284326697,128.43240485179362,경북 구미시 인동36길 17,054-472-0158,,kakao,15531733,kakao
education,academy,더포스아카데미학원,36.093262880182074,128.43379366853952,경북 구미시 인동38길 5-10,054-474-6800,,kakao,743955268,kakao
education,academy,엠댄스스쿨,36.0928328209108,128.433134115569,경북 구미시 인동38길 15-3,,,kakao,11419579,kakao
education,academy,쏘쏘아트,36.1052926197379,128.423245208638,경북 구미시 여헌로7길 24-2,010-3524-0400,,kakao,1592531968,kakao
education,academy,더엠수학 인동점,36.0926585986668,128.433008820314,경북 구미시 인동38길 15-6,,,kakao,1299131219,kakao
education,academy,예쁜손피아노클래스학원,36.092756974562,128.433448060216,경북 구미시 인동38길 15-7,054-473-2107,,kakao,24780477,kakao
education,academy,해법영어교실 구미김천지사,36.1502496714556,128.287120673158,경북 구미시 야은로 37,054-475-5105,,kakao,657740908,kakao
education,academy,윤선생우리집앞영어교실 구미봉곡,36.1527706143116,128.304399206403,경북 구미시 봉곡서로5길 21,054-441-0505,,kakao,869349592,kakao
education,academy,빅토리아영어교습소,36.1545707476126,128.30492683218,경북 구미시 봉곡북로 9,054-451-7970,,kakao,1146138803,kakao
education,academy,해법독서논술 봉곡논술교습소,36.15604740367169,128.30503797678043,경북 구미시 봉곡북로7길 25,054-451-5755,,kakao,1714423802,kakao
education,academy,수매쓰 수학교습소,36.1560708411805,128.305037254034,경북 구미시 봉곡북로7길 25,,,kakao,1714513866,kakao
education,academy,땡큐피아노,36.156151747330725,128.30505526294866,경북 구미시 봉곡북로7길 25,,,kakao,1714306852,kakao
education,academy,윤선생스마트랜드 구미센터,36.1555859076709,128.306618222123,경북 구미시 봉곡서로 55,,,kakao,834782902,kakao
education,academy,마마앤코 구미봉곡본점,36.1549757473622,128.307039236858,경북 구미시 봉곡서로 50,070-4525-2093,,kakao,22424543,kakao
education,academy,한솔플러스수학학원 봉곡코아루점,36.15707222033842,128.30642631464661,경북 구미시 봉곡북로7길 26,054-456-9972,,kakao,537954539,kakao
education,academy,락글리쉬,36.1571236911832,128.306412607729,경북 구미시 봉곡북로7길 26,054-604-1475,,kakao,136434762,kakao
education,academy,YG(와이지)학원,36.1577951509572,128.306732668759,경북 구미시 봉곡서로 81,,,kakao,1181473546,kakao
education,academy,뮤엠영어 구미세양점,36.1580071468378,128.306711740135,경북 구미시 봉곡서로 83,070-8100-8372,,kakao,21135991,kakao
education,academy,바오밥나무미술학원,36.15798535367807,128.30672693561883,경북 구미시 봉곡서로 83,054-457-2604,,kakao,842926560,kakao
education,academy,와이투프로 영어수학학원,36.1579852809226,128.306733601768,경북 구미시 봉곡서로 83,054-452-3107,,kakao,116829179,kakao
education,academy,알파수학교습소,36.1579843677943,128.306734697832,경북 구미시 봉곡서로 83,,,kakao,859664482,kakao
education,academy,해법영어교실 청마루영어교습소,36.157593811109,128.307098252524,경북 구미시 봉곡서로12길 3,,,kakao,1666159383,kakao
