category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
education,daycare,해솔어린이집,36.0923970143018,128.438819733171,경북 구미시 인동46길 10,,,kakao,10926880,kakao
education,daycare,하진어린이집,36.0936065749981,128.440449498549,경북 구미시 인동45길 7,054-474-1314,,kakao,15704584,kakao
education,kindergarten,천생초등학교 병설유치원,36.0940681471592,128.438033014914,경북 구미시 인동43길 8,054-475-5308,,kakao,9427829,kakao
education,daycare,다사랑어린이집,36.092378328948605,128.4349678221595,경북 구미시 인동36길 23-31,054-474-5025,,kakao,9702830,kakao
education,daycare,구평어린이집,36.0955653550833,128.437021031304,경북 구미시 인동35길 28-64,054-474-9780,,kakao,21484816,kakao
education,daycare,"예향어린이집,해피하우스어린이집",36.0934027360082,128.43340205376,경북 구미시 인동38길 5-6,,,kakao,26518515,kakao
education,kindergarten,링컨유치원,36.09499735966756,128.43569162863963,경북 구미시 인동북길 183-20,054-472-2787,,kakao,19652168,kakao
education,daycare,링컨어린이집,36.0950118810589,128.435683010265,경북 구미시 인동북길 183-20,,,kakao,1288747620,kakao
education,daycare,작은왕국어린이집,36.0949290865699,128.433265450139,경북 구미시 인동35길 8,054-472-7673,,kakao,9928961,kakao
education,daycare,키즈킹덤어린이집,36.0929240893898,128.425483644409,경북 구미시 인동26길 49,054-471-8377,,kakao,21207100,kakao
education,kindergarten,장천초등학교 병설유치원,36.1307284045788,128.494660226269,경북 구미시 장천면 강동로 236,070-4821-3618,,kakao,23537371,kakao
education,daycare,구미대학교부속어린이집,36.15216595313632,128.28908871992175,경북 구미시 야은로 37,054-440-1452,,kakao,17590156,kakao
education,daycare,어울림어린이집,36.12857218474511,128.31700622630345,경북 구미시 선기로3길 51,054-457-8864,,kakao,17100247,kakao
education,daycare,국공립남통e편한어린이집,36.1297394253661,128.316572513001,경북 구미시 선기로 77,054-453-0466,,kakao,1581162421,kakao
education,daycare,예쁜꼬마어린이집,36.1293142616636,128.31696641722,경북 구미시 선기로 77,054-451-0099,,kakao,15740596,kakao
education,daycare,에버빌어린이집,36.13989373373566,128.31367700835392,경북 구미시 도봉로 8,054-444-0121,,kakao,9906184,kakao
education,kindergarten,원남초등학교 병설유치원,36.12903378360222,128.3211595042602,경북 구미시 원남로 12-50,054-452-1676,,kakao,10077779,kakao
education,kindergarten,한별유치원,36.1318669875024,128.320177234058,경북 구미시 선기로2길 14-20,054-453-5088,,kakao,8148343,kakao
education,daycare,둥지어린이집,36.148823451554065,128.30829711624443,경북 구미시 봉곡남로8길 7,054-442-6001,,kakao,18294321,kakao
education,daycare,해양놀이방,36.1243019513186,128.32466236398,경북 구미시 금오산로 182-5,054-452-7422,,kakao,14694398,kakao
education,daycare,토미어린이집,36.11476954523358,128.33101486391857,경북 구미시 형곡로12길 13,054-455-8113,,kakao,8559393,kakao
education,daycare,시립금오어린이집,36.1132242428969,128.333836339226,경북 구미시 형곡로17길 17,054-455-6050,,kakao,9849899,kakao
education,daycare,하늘과별어린이집,36.1292937301027,128.32373318616,경북 구미시 원남로 12-13,,,kakao,9590127,kakao
education,daycare,시립아이사랑어린이집,36.1293005941751,128.323764404373,경북 구미시 원남로 12-13,054-457-2533,,kakao,9266239,kakao
education,kindergarten,천사유치원,36.1230799066953,128.329875594038,경북 구미시 산책길 55-12,054-455-1004,,kakao,11546238,kakao
education,daycare,천사어린이집,36.123323724759324,128.3299108075132,경북 구미시 산책길 55-10,054-458-8032,,kakao,17198958,kakao
education,daycare,하늘무지개 어린이집,36.1156423817062,128.336147356835,경북 구미시 형곡로3길 11,054-456-9004,,kakao,17469644,kakao
education,daycare,사랑터어린이집,36.1152788717961,128.336421073845,경북 구미시 경은로 16-13,054-457-8624,,kakao,8275707,kakao
education,daycare,미소몬테소리어린이집,36.13332860927221,128.3249940378991,경북 구미시 송동로2길 43,054-441-8116,,kakao,802220229,kakao
education,kindergarten,분도유치원,36.12635076229591,128.33330531242103,경북 구미시 원남로 120,054-452-3977,,kakao,21521613,kakao
education,daycare,형곡어울림어린이집,36.11863130085226,128.33809946551358,경북 구미시 신시로 121,054-458-1133,,kakao,869471570,kakao
education,daycare,꼬마성어린이집,36.108853697097,128.341744910775,경북 구미시 형곡로 240-1,,,kakao,11018692,kakao
education,daycare,아이편한어린이집,36.142737702611406,128.3149932039329,경북 구미시 도봉로5길 13,054-444-7111,,kakao,9892457,kakao
education,kindergarten,문화유치원,36.141086353445644,128.31790419956405,경북 구미시 도봉로 57-2,054-443-9966,,kakao,8467796,kakao
education,daycare,아띠랑어린이집,36.14255600460437,128.31807765958052,경북 구미시 도봉로5길 21,054-444-0432,,kakao,19118617,kakao
education,kindergarten,목장유치원,36.1162006353193,128.341669994601,경북 구미시 신시로12길 19,,,kakao,26272744,kakao
education,daycare,국공립인성어린이집,36.118189564535385,128.34157944221968,경북 구미시 백산로4길 34,054-451-2528,,kakao,9407607,kakao
education,kindergarten,브니엘유치원,36.122471949952,128.339470856353,경북 구미시 박정희로 599,054-458-5700,,kakao,1246366423,kakao
education,daycare,브니엘어린이집,36.122482811249085,128.33946659800503,경북 구미시 박정희로 599,054-458-5703,,kakao,27370677,kakao
education,daycare,탐구나라어린이집,36.142738366623185,128.31968389707805,경북 구미시 도봉로5길 33,054-444-0466,,kakao,10819247,kakao
education,daycare,다인어린이집,36.1233652898774,128.339845912202,경북 구미시 박정희로 599,054-600-6612,,kakao,14496551,kakao
education,daycare,한빛어린이집,36.14201703141011,128.32192825246574,경북 구미시 송동로 105,054-442-5257,,kakao,11219925,kakao
education,daycare,국공립아이파크더샵어린이집,36.1296319231916,128.336044561995,경북 구미시 금오산로6길 12,054-608-0612,,kakao,2098525091,kakao
education,daycare,한사랑어린이집,36.1230500136366,128.340640278613,경북 구미시 박정희로 599,054-456-7676,,kakao,15971112,kakao
education,daycare,유성어린이집,36.1396523970817,128.326089135994,경북 구미시 개화2길 19-2,054-444-9800,,kakao,9334949,kakao
education,daycare,한송이몬테소리어린이집,36.121198395657245,128.34198828506328,경북 구미시 백산로 81-5,054-444-1325,,kakao,8611455,kakao
education,daycare,킨더나라어린이집 별관,36.1433480428534,128.321027331466,경북 구미시 송동로7안길 8-1,054-458-3977,,kakao,2010609833,kakao
education,daycare,송정1어린이집,36.11589813200841,128.34614289725207,경북 구미시 신시로10길 64-9,054-457-4589,,kakao,27515548,kakao
education,daycare,사곡단영어린이집,36.09873177605808,128.35546035911435,경북 구미시 박정희로 236-8,054-462-5822,,kakao,17298375,kakao
education,daycare,온유어린이집,36.09872295138,128.35552349939206,경북 구미시 박정희로 236-8,054-976-9141,,kakao,26463396,kakao
education,daycare,예슬어린이집,36.1007328799174,128.356126560274,경북 구미시 상사서로25길 21,054-462-1151,,kakao,9313362,kakao
education,daycare,하늘정원어린이집,36.0965876012098,128.356765945933,경북 구미시 사곡로1길 19,054-472-3333,,kakao,18127862,kakao
education,daycare,구미YMCA어린이집,36.1196392242187,128.345540358235,경북 구미시 송원동로 11-16,054-452-5227,,kakao,8766156,kakao
education,daycare,토토와숲속마을어린이집,36.09780918460673,128.3591831291983,경북 구미시 사곡로5길 33-1,054-465-1553,,kakao,8569117,kakao
education,daycare,주사랑놀이방,36.118545024341,128.350204245614,경북 구미시 백산로 153,,,kakao,15497378,kakao
education,kindergarten,구미사곡초등학교 병설유치원,36.09988272548389,128.36053133922627,경북 구미시 상사동로24길 9,054-463-2165,,kakao,23538296,kakao
education,daycare,구미초콜릿어린이집,36.1037756101442,128.382261181529,경북 구미시 1공단로9길 30-12,054-462-5383,,kakao,17402758,kakao
education,daycare,초록들어린이집,36.103053882051455,128.38358106534577,경북 구미시 1공단로9길 30-12,054-600-9004,,kakao,26548877,kakao
education,daycare,로뎀나무어린이집,36.10302849214041,128.38398482037132,경북 구미시 1공단로9길 30-12,054-465-1200,,kakao,18548648,kakao
education,daycare,보배어린이집,36.10376354487211,128.3843985879075,경북 구미시 1공단로9길 30-12,,,kakao,14586882,kakao
education,daycare,햇살눈이어린이집,36.10403097147743,128.3843388744253,경북 구미시 1공단로9길 30-12,054-462-2000,,kakao,27371650,kakao
education,daycare,광평어린이집,36.10369849405741,128.36541206417036,경북 구미시 구미대로 186-19,054-462-8279,,kakao,17888850,kakao
education,daycare,이든어린이집,36.103091748361145,128.36488298584885,경북 구미시 구미대로 186-20,054-463-0100,,kakao,22716213,kakao
education,daycare,I조아어린이집,36.1012179623819,128.361029622508,경북 구미시 상사동로28길 11,054-465-9795,,kakao,15499709,kakao
education,daycare,비산어린이집,36.1206675117133,128.376226338803,경북 구미시 비산로1안길 24,054-462-0090,,kakao,9064846,kakao
education,daycare,효성행복어린이집,36.120355615238374,128.37285884857639,경북 구미시 신비로 100,054-607-8004,,kakao,1535357962,kakao
education,daycare,효성해링턴어린이집,36.1202458991692,128.37213166113,경북 구미시 신비로 100,054-463-9394,,kakao,1104937844,kakao
education,daycare,LG Display 동락원어린이집,36.111903195945,128.402167213739,경북 구미시 수출대로 337,054-714-3227,,kakao,1479216634,kakao
education,daycare,랑랑어린이집,36.12133038613699,128.3728813756242,경북 구미시 수출대로3길 118,054-464-6600,,kakao,1008645525,kakao
education,daycare,해나어린이집,36.12165088925634,128.37345785870193,경북 구미시 수출대로3길 118,054-463-1245,,kakao,27372257,kakao
education,daycare,강변파라디아어린이집,36.12160787059587,128.372808458323,경북 구미시 수출대로3길 118,054-461-6638,,kakao,620296432,kakao
education,kindergarten,예일유치원,36.12107709656877,128.37068445034632,경북 구미시 신비로9길 10,054-463-6904,,kakao,9319173,kakao
education,daycare,어린왕자어린이집,36.122180736897434,128.373223843354,경북 구미시 수출대로3길 130,054-465-4416,,kakao,17144812,kakao
education,daycare,우림주연어린이집,36.12214482295973,128.37258344810616,경북 구미시 수출대로3길 130,054-462-3655,,kakao,27368780,kakao
education,daycare,예랑어린이집,36.1226512187307,128.372351238702,경북 구미시 수출대로3길 130,054-462-8622,,kakao,9281630,kakao
education,daycare,우림필유관리동어린이집,36.122928284475925,128.37302249516267,경북 구미시 수출대로3길 130,054-463-0999,,kakao,18560924,kakao
education,daycare,윤설어린이집,36.12373520717771,128.37573563132128,경북 구미시 낙동강변로 761,054-463-0555,,kakao,307206344,kakao
education,daycare,하늘어린이집,36.1170785229061,128.401001996926,경북 구미시 임수로 81-1,054-471-6641,,kakao,8643351,kakao
education,daycare,엄마품어린이집,36.100782840818184,128.43040034605883,경북 구미시 인동19길 36-11,054-473-1259,,kakao,1923874007,kakao
education,daycare,아미어린이집,36.1013420595417,128.42990413768,경북 구미시 인동17길 36,054-604-1115,,kakao,26942296,kakao
education,daycare,아기나무어린이집,36.098301501586484,128.4294626282615,경북 구미시 인동21길 18-1,054-473-6264,,kakao,22000831,kakao
education,daycare,하나둘친구어린이집,36.1010625482085,128.428255671019,경북 구미시 인동17길 27,054-475-1279,,kakao,25776413,kakao
education,daycare,피노키오어린이집,36.0950225979301,128.425730289963,경북 구미시 인동22길 31-6,054-474-6601,,kakao,18951866,kakao
education,daycare,서한어린이집,36.10430103064847,128.42403239708867,경북 구미시 여헌로 21-11,054-472-3655,,kakao,13015279,kakao
education,daycare,예림어린이집,36.098144227263404,128.42193039094698,경북 구미시 인동14길 34,054-475-3939,,kakao,17096863,kakao
education,daycare,무지개어린이집,36.1032823276498,128.419816551798,경북 구미시 진평4길 37,054-473-5577,,kakao,7899039,kakao
education,kindergarten,인동초등학교 병설유치원,36.10669843786038,128.42225447794922,경북 구미시 여헌로3길 34,054-471-7737,,kakao,23538299,kakao
education,daycare,정원어린이집,36.11156593138737,128.42797054072213,경북 구미시 수출대로35길 8-12,054-471-0918,,kakao,27185346,kakao
education,daycare,꼬마작은별어린이집,36.1113909269986,128.423898309601,경북 구미시 수출대로27길 11,054-472-2995,,kakao,13066179,kakao
education,daycare,삼성전자구미어린이집,36.10652193294341,128.41684545772696,경북 구미시 3공단3로 302,054-479-8667,,kakao,14694341,kakao
education,daycare,꼬망쎄어린이집,36.1134469096397,128.424992703702,경북 구미시 수출대로29길 32,054-472-5873,,kakao,9676125,kakao
education,kindergarten,소나무유치원,36.1133380084794,128.423844617725,경북 구미시 검성로 31-5,054-472-6660,,kakao,19338144,kakao
education,kindergarten,사랑유치원,36.1180653739758,128.427022017747,경북 구미시 검성로 93,054-472-5330,,kakao,9118852,kakao
education,daycare,대자연어린이집,36.1279317421936,128.456596379571,경북 구미시 4공단로12길 30-1,054-473-7171,,kakao,20195631,kakao
education,kindergarten,대자연유치원,36.127811736455826,128.45623871260648,경북 구미시 4공단로12길 30,054-473-7175,,kakao,25972262,kakao
education,daycare,꿈의공간어린이집,36.1190116112069,128.431699467976,경북 구미시 검성로 103-42,054-473-1356,,kakao,9726203,kakao
education,kindergarten,나리유치원,36.1392239459787,128.439963252312,경북 구미시 산동읍 산호대로41길 14-42,054-473-7516,,kakao,27507271,kakao
education,daycare,IBK구미사랑어린이집,36.13893431821564,128.4388692393794,경북 구미시 산동읍 산호대로41길 5,054-472-6777,,kakao,1740080975,kakao
education,daycare,은혜어린이집,36.15461067028794,128.3041574468468,경북 구미시 봉곡북로 1,054-442-1086,,kakao,10674077,kakao
education,daycare,샛별어린이집,36.1557463541441,128.305209667289,경북 구미시 봉곡북로7길 25,054-444-5254,,kakao,185108273,kakao
education,daycare,해오름어린이집,36.1551132475862,128.306330360369,경북 구미시 봉곡북로7길 6,054-442-7003,,kakao,10878152,kakao
education,daycare,이화어린이집,36.1516637753196,128.307313164307,경북 구미시 봉곡로17길 32,054-444-0370,,kakao,8534186,kakao
education,daycare,육영어린이집,36.1590899938306,128.307236437901,경북 구미시 봉곡서로 82,054-455-6066,,kakao,9944141,kakao
education,daycare,숲속나라어린이집,36.15479122491624,128.3110586483487,경북 구미시 봉곡로23길 6-6,054-600-3379,,kakao,15763243,kakao
education,daycare,꿈모아어린이집,36.1533381298488,128.31241673894,경북 구미시 봉곡남로15길 46,054-455-1292,,kakao,8315656,kakao
education,daycare,이편한숲어린이집,36.155855766308996,128.31234758031576,경북 구미시 봉곡로24길 33-11,054-457-4700,,kakao,1658902278,kakao
education,daycare,아이세상어린이집,36.1494125796405,128.315062417243,경북 구미시 봉곡남로18길 5-52,054-442-1056,,kakao,17341157,kakao
education,daycare,요게벳어린이집,36.1510432881406,128.315258537497,경북 구미시 봉곡동로2길 4,054-442-4491,,kakao,8483857,kakao
education,daycare,은광어린이집,36.1525096723692,128.315647484074,경북 구미시 봉곡동로4길 7,054-442-3033,,kakao,8041734,kakao
education,kindergarten,라온유치원,36.15516852443767,128.31650418282248,경북 구미시 봉곡남로25길 40-5,054-442-7942,,kakao,26834300,kakao
education,daycare,미소어린이집,36.1508442265986,128.317299681314,경북 구미시 봉곡남로 148,054-442-4255,,kakao,15845540,kakao
education,kindergarten,도량초등학교 병설유치원,36.14471826723258,128.32008370731242,경북 구미시 송동로7길 15-14,054-442-2448,,kakao,23537364,kakao
education,daycare,이소어린이집,36.1454434847556,128.320346957293,경북 구미시 송동로7길 31-5,054-444-2923,,kakao,27372146,kakao
education,daycare,통통어린이집,36.14632498363902,128.32400267473997,경북 구미시 송동로 154,054-451-9959,,kakao,19506304,kakao
education,kindergarten,문장유치원,36.1509554924188,128.328110563655,경북 구미시 고아읍 문장로23길 22-19,054-441-2433,,kakao,23522052,kakao
education,kindergarten,리라유치원,36.15576637565683,128.32911065790302,경북 구미시 고아읍 들성로3길 35,054-443-8080,,kakao,13137977,kakao
education,daycare,리라어린이집,36.1553215216893,128.32932649743165,경북 구미시 고아읍 들성로3길 33-1,054-443-6160,,kakao,8967064,kakao
education,daycare,도량캐슬어린이집,36.14304528382211,128.33038586933503,경북 구미시 문장로 111,054-457-1717,,kakao,1478362769,kakao
education,kindergarten,문장초등학교병설유치원,36.14838847060259,128.33270495602477,경북 구미시 고아읍 문장로 168,054-443-4926,,kakao,23537366,kakao
education,daycare,연꽃어린이집,36.14348782043341,128.3321620836967,경북 구미시 문장로 112-1,054-458-0233,,kakao,9232586,kakao
education,daycare,야베스어린이집,36.1534830680835,128.333228966115,경북 구미시 고아읍 문장로22길 40,,,kakao,14567469,kakao
education,daycare,둥근별어린이집,36.151654910435,128.333611357927,경북 구미시 고아읍 문장로22길 30,054-443-7020,,kakao,10367798,kakao
education,kindergarten,금오유치원,36.151975761017376,128.3337690170863,경북 구미시 고아읍 문장로22길 32,054-441-2697,,kakao,10214236,kakao
education,daycare,늘푸른몬테소리어린이집,36.1438076791378,128.334593965548,경북 구미시 문장로14길 37,054-453-2182,,kakao,17372777,kakao
education,daycare,원호푸르지오어린이집,36.15736786067469,128.33533159744175,경북 구미시 고아읍 들성로 121,054-455-1555,,kakao,19501020,kakao
education,kindergarten,도산유치원,36.14157140311689,128.3327018380879,경북 구미시 문장로 100,054-458-2058,,kakao,8893020,kakao
education,daycare,햇살포레어린이집,36.1545482933359,128.3392773400437,경북 구미시 고아읍 평성로9길 7-12,054-451-9979,,kakao,44019010,kakao
education,daycare,아기별어린이집,36.1407650341645,128.334306894747,경북 구미시 문장로12길 20,054-443-4403,,kakao,9196708,kakao
education,kindergarten,명지유치원,36.14059616915624,128.3350661649981,경북 구미시 문장로12안길 14-4,054-451-2732,,kakao,17195203,kakao
education,daycare,리첼어린이집,36.1583987234767,128.3378371199,경북 구미시 고아읍 들성로 171-21,054-471-0016,,kakao,293866573,kakao
education,daycare,명지창의성어린이집,36.139865168664066,128.33492046205004,경북 구미시 문장로10안길 10-30,054-451-2729,,kakao,8995002,kakao
education,daycare,자이관리동어린이집,36.151805383632784,128.34352744828402,경북 구미시 고아읍 문성로 20,,,kakao,1810734089,kakao
education,daycare,도담어린이집,36.1523393651064,128.345247715655,경북 구미시 고아읍 문성로 30,054-442-6979,,kakao,1804113596,kakao
education,daycare,꿈꾸는서희어린이집,36.15276441702679,128.3451927523045,경북 구미시 고아읍 문성로 30,054-453-5101,,kakao,1825532441,kakao
education,daycare,구미어린이집,36.1356448692566,128.331545125927,경북 구미시 문장로 23-8,054-452-0114,,kakao,27505457,kakao
education,daycare,하버드어린이집,36.1440502206293,128.346414934383,경북 구미시 지산15길 17-3,,,kakao,27369264,kakao
education,kindergarten,아이누리유치원,36.1610903046269,128.344683801161,경북 구미시 고아읍 들성로9길 3-24,054-455-4212,,kakao,10599279,kakao
education,daycare,문성아롱별어린이집,36.16323025427,128.34261778410817,경북 구미시 고아읍 들성로7길 21,054-456-9040,,kakao,27369007,kakao
education,kindergarten,구미문성초등학교 병설유치원,36.16191969022041,128.34569589400326,경북 구미시 고아읍 들성로9길 13,054-514-7776,,kakao,1570795142,kakao
education,daycare,기린아이어린이집,36.1477080921546,128.412267301842,경북 구미시 흥안로 60,054-473-9933,,kakao,1388492476,kakao
education,daycare,대백봄빛어린이집,36.1472415871087,128.412320045551,경북 구미시 흥안로 63,054-475-7450,,kakao,7822819,kakao
education,kindergarten,신기초등학교 병설유치원,36.12621925138823,128.3648212461927,경북 구미시 신비로3길 37-8,054-464-4218,,kakao,23539533,kakao
education,daycare,꼬마숲속어린이집,36.14671381428066,128.41359384735634,경북 구미시 흥안로 43,054-475-1697,,kakao,26643254,kakao
education,daycare,인혜어린이집,36.1254995769651,128.363763560868,경북 구미시 야은로45길 22-37,054-463-1124,,kakao,10748436,kakao
education,daycare,피카소어린이집,36.1249478360476,128.363785116769,경북 구미시 야은로45길 18-17,054-463-1883,,kakao,9539459,kakao
education,daycare,문성노블리안어린이집,36.1603662376919,128.347529580151,경북 구미시 고아읍 당산로1길 9,054-451-6888,,kakao,367425543,kakao
education,daycare,아이맘어린이집,36.1474771567624,128.414959710282,경북 구미시 흥안로 46,054-476-9455,,kakao,15505716,kakao
education,daycare,숲소리어린이집,36.1250360904018,128.362364879189,경북 구미시 야은로43길 14-3,054-464-1883,,kakao,12641083,kakao
education,daycare,시립옥계어린이집,36.1384109707099,128.412588338651,경북 구미시 거양길 18-19,054-476-8821,,kakao,8437239,kakao
education,kindergarten,성심유치원,36.12451927616308,128.3624847941401,경북 구미시 야은로45길 13,054-463-0775,,kakao,8445786,kakao
