category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
convenience,convenience_store,GS25 구미원남점,36.129968285488,128.322056055806,경북 구미시 원남로4길 61,,,kakao,419464134,kakao
convenience,convenience_store,GS25 구미형곡동로점,36.10333043232921,128.33627749794547,경북 구미시 형곡동로2길 3,080-999-5425,,kakao,1410437564,kakao
convenience,convenience_store,세븐일레븐 구미형곡동로점,36.1079033295066,128.335828576514,경북 구미시 형곡동로 61-2,,,kakao,933448631,kakao
convenience,convenience_store,CU 구미형곡대림점,36.109020336470984,128.3358652618869,경북 구미시 형곡서로 76-9,054-456-3546,,kakao,27171989,kakao
convenience,convenience_store,세븐일레븐 구미형곡타운점,36.104330835562585,128.33683079767692,경북 구미시 형곡동로4길 7,,,kakao,821760804,kakao
convenience,convenience_store,CU 구미형곡시장점,36.10621018149555,128.33703144004627,경북 구미시 형곡동로6길 5-14,054-456-6477,,kakao,1368529465,kakao
convenience,convenience_store,GS25 형곡주공점,36.1087818480225,128.336564187191,경북 구미시 형곡로31길 21,,,kakao,737498303,kakao
convenience,convenience_store,이마트24 구미형곡도서관점,36.11463916294025,128.33487647944793,경북 구미시 형곡로5길 18,054-452-9095,,kakao,1267332151,kakao
convenience,convenience_store,CU 원평그랜드점,36.1292591341705,128.325883149428,경북 구미시 원남로 43,054-716-2193,,kakao,639032742,kakao
convenience,convenience_store,GS25 구미형곡스타점,36.1070159869836,128.337741383404,경북 구미시 형곡로34길 4,054-452-4456,,kakao,908241838,kakao
convenience,convenience_store,GS25 형곡중앙로점,36.11244237758893,128.33728257200752,경북 구미시 신시로7길 20,080-999-5425,,kakao,1958833219,kakao
convenience,convenience_store,GS25 봉곡대로점,36.1419995581729,128.309988050304,경북 구미시 봉곡로 38,080-999-5425,,kakao,20373432,kakao
convenience,convenience_store,제이유마트 봉곡점,36.1420378400873,128.310113118922,경북 구미시 봉곡로 38,054-458-5658,,kakao,15942404,kakao
convenience,convenience_store,CU 형곡중앙로점,36.11249400533607,128.3379853341343,경북 구미시 신시로7길 13,054-455-8684,,kakao,1955757817,kakao
convenience,convenience_store,세븐일레븐 구미형곡스타점,36.11307267633594,128.33797293968738,경북 구미시 신시로7길 12-1,,,kakao,1899937328,kakao
convenience,convenience_store,세븐일레븐 구미원평광장점,36.127192955377794,128.3303404238072,경북 구미시 원남로 90,,,kakao,1411484764,kakao
convenience,convenience_store,GS25 형곡센타점,36.11048939132499,128.33907631648873,경북 구미시 형곡로33길 48,054-452-2894,,kakao,787943107,kakao
convenience,convenience_store,세븐일레븐 구미야은로점,36.139079214857446,128.31662079835695,경북 구미시 야은로 305,,,kakao,677383134,kakao
convenience,convenience_store,세븐일레븐 구미형곡드림점,36.10799265653718,128.33993344885883,경북 구미시 형곡로 222,054-443-0778,,kakao,16788477,kakao
convenience,convenience_store,GS25 구미중앙로점,36.1300261463546,128.32822879285,경북 구미시 구미중앙로 48,,,kakao,20037848,kakao
convenience,convenience_store,CU 구미선주원남점,36.1428380588481,128.310441953852,경북 구미시 봉곡로4길 5-4,,,kakao,233276322,kakao
convenience,convenience_store,CU 구미도봉로점,36.1411798386765,128.313742892447,경북 구미시 도봉로 19-6,054-455-1185,,kakao,821862324,kakao
convenience,convenience_store,CU 구미역후문점,36.1276135500715,128.330929578571,경북 구미시 원남로 98,070-8613-8990,,kakao,19203868,kakao
convenience,convenience_store,세븐일레븐 구미봉곡로점,36.14262865888331,128.31178945735007,경북 구미시 봉곡로6길 24,,,kakao,2091564395,kakao
convenience,convenience_store,CU 도량미소지움점,36.1346636438861,128.324138878054,경북 구미시 송동로 24,054-453-6675,,kakao,2006558725,kakao
convenience,convenience_store,세븐일레븐 구미봉곡대로점,36.1437116483415,128.309665436424,경북 구미시 봉곡로 55-1,,,kakao,441554324,kakao
convenience,convenience_store,스토리웨이,36.128505375230525,128.33095685619037,경북 구미시 구미중앙로 76,070-7114-4564,,kakao,1993888503,kakao
convenience,convenience_store,세븐일레븐 구미형곡중앙점,36.1097908837447,128.340779134298,경북 구미시 형곡로41길 11,,,kakao,16292269,kakao
convenience,convenience_store,LS25 구미형곡점,36.1145010279085,128.340548240182,경북 구미시 신시로10길 12,,,kakao,21516093,kakao
convenience,convenience_store,세븐일레븐 구미차병원점,36.11472635718349,128.34054429625638,경북 구미시 신시로10길 12,,,kakao,16978018,kakao
convenience,convenience_store,CU 구미형곡사거리점,36.1161255087967,128.339606274619,경북 구미시 신시로 92,054-608-6932,,kakao,2047514323,kakao
convenience,convenience_store,CU 구미송정타운점,36.1163191936177,128.34194633826323,경북 구미시 신시로14길 28,,,kakao,2029553987,kakao
convenience,convenience_store,GS25 구미이편한점,36.10492107673855,128.35328467696397,경북 구미시 새마을로 150-1,080-999-5425,,kakao,256129348,kakao
convenience,convenience_store,세븐일레븐 구미형곡어울림점,36.11864538915174,128.33820966061612,경북 구미시 신시로 121,,,kakao,400374516,kakao
convenience,convenience_store,GS25 사곡금오파크점,36.103181057578,128.354234243451,경북 구미시 새마을로3길 17,080-999-5425,,kakao,844953176,kakao
convenience,convenience_store,이마트24 구미송정중앙점,36.116530194914,128.344425537454,경북 구미시 송정대로6길 16,,,kakao,1872096158,kakao
convenience,convenience_store,GS25 구미송정타운점,36.118656910606674,128.34000025118434,경북 구미시 신시로20길 13,080-999-5425,,kakao,762633605,kakao
convenience,convenience_store,GS25 사곡화성파크점,36.0992399559244,128.355227023492,경북 구미시 박정희로 236-6,,,kakao,1497301775,kakao
convenience,convenience_store,GS25 구미신시로점,36.11497910169357,128.34797416015655,경북 구미시 신시로10길 88-59,080-999-5425,,kakao,1046577464,kakao
convenience,convenience_store,CU 구미송정한양점,36.1158728480974,128.346788850336,경북 구미시 신시로10길 74,,,kakao,481269670,kakao
convenience,convenience_store,CU 구미시청점,36.1175612557397,128.344250974177,경북 구미시 송정대로 50,,,kakao,1449545272,kakao
convenience,convenience_store,GS25 구미송정점,36.1169578584452,128.345823352808,경북 구미시 신시로14길 64,,,kakao,959696405,kakao
convenience,convenience_store,CNN편의점,36.0953017570578,128.356042106805,경북 구미시 상사서로 144,,,kakao,16691198,kakao
convenience,convenience_store,무까타타이마트 상모점,36.0912830772517,128.35449194746,경북 구미시 상모로5길 24,,,kakao,2094914636,kakao
convenience,convenience_store,CU 구미상모원룸점,36.09069544291406,128.35418097976208,경북 구미시 상모로5길 15,054-605-2283,,kakao,19554194,kakao
convenience,convenience_store,CU 구미효정구내매점점,36.09910086740751,128.38277667182953,경북 구미시 1공단로10길 37,054-463-0666,,kakao,26896480,kakao
convenience,convenience_store,GS25 구미제일점,36.1017430005148,128.383167208072,경북 구미시 1공단로 182,,,kakao,12297496,kakao
convenience,convenience_store,이마트24 순천향병원점,36.10283658322808,128.38273332181834,경북 구미시 1공단로 179,054-464-6696,,kakao,1659577915,kakao
convenience,convenience_store,GS25 구미공단중앙점,36.0996215577732,128.384975490616,경북 구미시 산호대로 179,,,kakao,352517538,kakao
convenience,convenience_store,CU 구미낙동점,36.10069539048973,128.38492549462373,경북 구미시 산호대로 187,054-462-5035,,kakao,16290089,kakao
convenience,convenience_store,CU 구미파라디아점,36.1026713500083,128.384555981629,경북 구미시 1공단로 197-7,054-462-2900,,kakao,17041655,kakao
convenience,convenience_store,동네점빵 공단점,36.1027926837371,128.384583651024,경북 구미시 1공단로 197-7,,,kakao,2078356601,kakao
convenience,convenience_store,이마트24 FS구미점,36.1029789200526,128.374986053035,경북 구미시 수출대로 48,,,kakao,830261534,kakao
convenience,convenience_store,영화관25시마트 나들가게 공단점,36.1042561159742,128.384974675524,경북 구미시 산호대로 233,054-463-2856,,kakao,16288598,kakao
convenience,convenience_store,CU 구미공단3주공점,36.106062344587734,128.38244783359093,경북 구미시 1공단로9길 44,054-464-8862,,kakao,2044049796,kakao
convenience,convenience_store,GS25 LG이노텍구미4공장점,36.0908918957227,128.383678716217,경북 구미시 산호대로 77,,,kakao,1584634988,kakao
convenience,convenience_store,세븐일레븐 구미1공단점,36.093907671432,128.389625122512,경북 구미시 산호대로 116-37,,,kakao,202250217,kakao
convenience,convenience_store,CU 구미산업단지점,36.109934315615774,128.37840004167876,경북 구미시 1공단로7길 86-9,,,kakao,35052682,kakao
convenience,convenience_store,GS25 구미공단점,36.1100433392083,128.377617905736,경북 구미시 1공단로7길 86-1,054-461-1090,,kakao,12297411,kakao
convenience,convenience_store,이마트24 스테이더공단점,36.1099811551202,128.377148172063,경북 구미시 1공단로5길 86-15,,,kakao,2122544392,kakao
convenience,convenience_store,CU 구미한화시스템점,36.1064443979735,128.390392298062,경북 구미시 산호대로 264-60,,,kakao,1492339205,kakao
convenience,convenience_store,GS25 LG퓨처파크점,36.110372329622,128.383631696503,경북 구미시 수출대로 168,,,kakao,1082102857,kakao
convenience,convenience_store,CU LS전선구미공장점,36.1094076384286,128.38780147154,경북 구미시 수출대로 228,,,kakao,1034817290,kakao
convenience,convenience_store,코오롱구미매점,36.1073581274582,128.369113418648,경북 구미시 수출대로 48,,,kakao,316505157,kakao
convenience,convenience_store,CF24시편의점,36.1048572204134,128.365898516093,경북 구미시 광평길 51,,,kakao,15446558,kakao
convenience,convenience_store,GS25 광평푸르지오점,36.10337698478165,128.3652366012078,경북 구미시 광평동 792-15,,,kakao,883112251,kakao
convenience,convenience_store,세븐일레븐 구미광평점,36.103515460411884,128.3643928346633,경북 구미시 1공단로 15-37,,,kakao,26930209,kakao
convenience,convenience_store,CU 구미광평점,36.1061005377251,128.365604665782,경북 구미시 광평길 40,,,kakao,2052657431,kakao
convenience,convenience_store,GS25 구미광평점,36.106871921161,128.365920074912,경북 구미시 1공단로3길 55-5,,,kakao,20689036,kakao
convenience,convenience_store,GS25 구미대동점,36.08899037442199,128.36878254857578,경북 구미시 임은길 57,054-464-9364,,kakao,12297449,kakao
convenience,convenience_store,세븐일레븐 구미사곡스타점,36.0989203897128,128.361158769795,경북 구미시 상사동로24길 20-1,,,kakao,1009406263,kakao
convenience,convenience_store,CU 구미임은중앙점,36.0884201622403,128.367501439508,경북 구미시 임은길 44,054-464-4702,,kakao,2041331594,kakao
convenience,convenience_store,CU 사곡중앙점,36.0967127393199,128.360987446489,경북 구미시 상사동로16길 19-6,1577-8007,,kakao,303151633,kakao
convenience,convenience_store,GS25 구미사곡보성점,36.1007606492685,128.360433215623,경북 구미시 상사동로26길 11,,,kakao,1630111119,kakao
convenience,convenience_store,세븐일레븐 구미삼성SDI점,36.08968814604032,128.36488655105043,경북 구미시 구미대로 58,,,kakao,1394496915,kakao
convenience,convenience_store,CU 구미사곡초등원룸점,36.1004674342452,128.359510963176,경북 구미시 상사동로26길 6,054-462-7773,,kakao,16289556,kakao
convenience,convenience_store,세븐일레븐 구미임은점,36.0860478548225,128.36865048205988,경북 구미시 왕산로 70-9,,,kakao,1958984316,kakao
convenience,convenience_store,CU 구미임오점,36.0880504591008,128.364834918813,경북 구미시 임은1길 6-3,054-463-9082,,kakao,27308252,kakao
convenience,convenience_store,세븐일레븐 구미상사동로점,36.1001063458342,128.358851824693,경북 구미시 상사동로 173,,,kakao,1587033695,kakao
convenience,convenience_store,GS25 사곡원룸점,36.0962316145052,128.35923368157,경북 구미시 사곡로5길 15-1,080-999-5425,,kakao,459207219,kakao
convenience,convenience_store,CU 구미사곡점,36.09797001301792,128.3587484125861,경북 구미시 상사동로 149-4,054-463-1454,,kakao,17041651,kakao
convenience,convenience_store,세븐일레븐 구미상림금전수점,36.09253031239772,128.36061109934434,경북 구미시 상림로 73-2,,,kakao,168201986,kakao
convenience,convenience_store,세븐일레븐 구미사곡중앙점,36.0964726931477,128.358953583992,경북 구미시 상사동로 134,,,kakao,19423780,kakao
convenience,convenience_store,이마트24 사곡중앙점,36.0934506213175,128.36003406033,경북 구미시 사곡로6길 15,,,kakao,211843521,kakao
convenience,convenience_store,GS25 구미공단행복점,36.1171569401584,128.374399147181,경북 구미시 수출대로3길 68-23,080-999-5425,,kakao,1331487882,kakao
convenience,convenience_store,세븐일레븐 구미사곡행복점,36.09460244178747,128.35906683071445,경북 구미시 상사동로 110,,,kakao,1378609409,kakao
convenience,convenience_store,GS25 구미사곡타운점,36.0931528358356,128.359593689266,경북 구미시 상사동로 96,080-999-5425,,kakao,1935652877,kakao
convenience,convenience_store,GS25 구미사곡역점,36.099020420069,128.357902618712,경북 구미시 상사서로 192,,,kakao,1069968100,kakao
convenience,convenience_store,세븐일레븐 구미사곡원룸점,36.0972952932739,128.357932891611,경북 구미시 상사동로15길 10-10,,,kakao,12149214,kakao
convenience,convenience_store,GS25 구미사곡점,36.0950144816126,128.358173448036,경북 구미시 사곡로 23,,,kakao,27179948,kakao
convenience,convenience_store,세븐일레븐 구미인의청구점,36.1004629433891,128.430022563382,경북 구미시 인동19길 36-1,,,kakao,1737776704,kakao
convenience,convenience_store,세븐일레븐 구미인의드림점,36.0992993164093,128.430120284603,경북 구미시 인동21길 29,,,kakao,20457754,kakao
convenience,convenience_store,good24,36.0988936961346,128.429601049768,경북 구미시 인동21길 23,,,kakao,66209925,kakao
convenience,convenience_store,GS25 구미인동원룸점,36.1005846306522,128.427601877509,경북 구미시 인동17길 19,010-5576-8901,,kakao,304686931,kakao
convenience,convenience_store,세븐일레븐 구미인의점,36.0989741672749,128.427764834324,경북 구미시 인동19길 13-1,054-474-2631,,kakao,16612576,kakao
convenience,convenience_store,GS25 인의희망점,36.0978737111852,128.430876140563,경북 구미시 인동25길 23,,,kakao,27499403,kakao
convenience,convenience_store,CU 뉴구미인의점,36.100212566901604,128.426836746147,경북 구미시 인동15길 16,,,kakao,753364820,kakao
convenience,convenience_store,세븐일레븐 구미인의중앙점,36.097821756051,128.428282507046,경북 구미시 인동북길 111,,,kakao,1026105248,kakao
convenience,convenience_store,CU 구미인동센터점,36.097161339024474,128.42985946568677,경북 구미시 인동25길 11,,,kakao,274017293,kakao
convenience,convenience_store,CU 구미인의공원점,36.1003892358887,128.426075987936,경북 구미시 인동13길 8-2,,,kakao,576463038,kakao
convenience,convenience_store,CU 인의이화점,36.0965020515826,128.431641831433,경북 구미시 인동31길 17-4,054-471-5901,,kakao,24828251,kakao
convenience,convenience_store,CU 구미진평중앙점,36.097284296269315,128.42604541040086,경북 구미시 인동20길 13-2,054-471-9981,,kakao,14567283,kakao
convenience,convenience_store,이마트24 구미진평희망점,36.0982836069725,128.425216260014,경북 구미시 인동20길 14-14,,,kakao,2146235036,kakao
convenience,convenience_store,GS25 인의푸르지오점,36.097411612717,128.434252120497,경북 구미시 인동35길 33-1,,,kakao,445498864,kakao
convenience,convenience_store,GS25 구미진평금강점,36.0960364608198,128.427841589966,경북 구미시 인동22길 13-11,,,kakao,782108349,kakao
convenience,convenience_store,GS25 구미진평희망점,36.0973009127651,128.425709273575,경북 구미시 인동20길 18-2,,,kakao,1333893133,kakao
convenience,convenience_store,GS25 구미인동도서관점,36.098803882571,128.424204112514,경북 구미시 인동16길 14-3,,,kakao,167521210,kakao
convenience,convenience_store,GS25 구미인의중앙점,36.1022296963853,128.424683471522,경북 구미시 인동9길 13,,,kakao,405397192,kakao
convenience,convenience_store,GS25 진평우리점,36.095164630775855,128.42886063664335,경북 구미시 인동28길 9-1,080-999-5425,,kakao,1772747723,kakao
convenience,convenience_store,세븐일레븐 구미진평센터점,36.09777398656903,128.42427157668487,경북 구미시 인동16길 23-3,,,kakao,13056251,kakao
convenience,convenience_store,CU 구미인의서한점,36.1034303401209,128.424958333691,경북 구미시 인동7길 17,,,kakao,1727948547,kakao
convenience,convenience_store,세븐일레븐 구미진평성호점,36.0950891733194,128.427026128596,경북 구미시 인동24길 21,,,kakao,846157728,kakao
convenience,convenience_store,세븐일레븐 구미인동길점,36.0944632937724,128.429410867037,경북 구미시 인동32길 14-13,,,kakao,1460048835,kakao
convenience,convenience_store,CU 진평점,36.0956983501315,128.425587052277,경북 구미시 인동20길 27-36,,,kakao,1376037856,kakao
convenience,convenience_store,이마트24 구미인의서한점,36.1029454721617,128.423674798579,경북 구미시 여헌로 12-4,,,kakao,415768545,kakao
convenience,convenience_store,GM24,36.0941258604236,128.428689716645,경북 구미시 인동28길 19-9,,,kakao,15423525,kakao
convenience,convenience_store,GS25 인의서한점,36.1033697090231,128.423691337818,경북 구미시 여헌로 15,,,kakao,12297535,kakao
convenience,convenience_store,이마트24 구미진평행복점,36.0950506130169,128.425193400281,경북 구미시 인동22길 35-4,,,kakao,1759270344,kakao
convenience,convenience_store,CU 구미인의주공점,36.0976138801505,128.4228057897364,경북 구미시 인동16길 33-3,054-475-3132,,kakao,26153824,kakao
convenience,convenience_store,CU 구미진평점,36.1003120843468,128.422104926985,경북 구미시 진평길 17,,,kakao,1159959953,kakao
convenience,convenience_store,GS25 진평타운점,36.0940555502533,128.426725419974,경북 구미시 인동26길 35,054-473-1986,,kakao,1498608457,kakao
convenience,convenience_store,JM24편의점,36.0941797610994,128.426283541711,경북 구미시 인동26길 36-1,,,kakao,27211985,kakao
convenience,convenience_store,세븐일레븐 구미인동중앙점,36.10238132914889,128.4223121201068,경북 구미시 인동8길 6,,,kakao,13641704,kakao
convenience,convenience_store,CU 인동하늘채디어반2차점,36.10679711849024,128.42819958566488,경북 구미시 여헌로10길 30,070-4795-8862,,kakao,1734814393,kakao
convenience,convenience_store,CU 창조점,36.0960486300256,128.422804215707,경북 구미시 인동20길 46,054-478-9690,,kakao,19199899,kakao
convenience,convenience_store,GS25 구미진평길점,36.1004060608848,128.421323790307,경북 구미시 진평길 28,080-999-5425,,kakao,1580299260,kakao
convenience,convenience_store,CU 구미진평플러스점,36.1021300071996,128.421696857121,경북 구미시 인동8길 12-4,02-1577-8007,,kakao,952152018,kakao
convenience,convenience_store,GS25 구미강동점,36.0952474684651,128.423491496442,경북 구미시 인동20길 45,,,kakao,213372277,kakao
convenience,convenience_store,GS25 구미인동하늘채점,36.1077158926748,128.428684851942,경북 구미시 여헌로12길 29-1,,,kakao,1883088719,kakao
convenience,convenience_store,세븐일레븐 구미산동대로점,36.13720990249353,128.45391172655764,경북 구미시 산동읍 산호대로 1133,,,kakao,863775515,kakao
convenience,convenience_store,GS25 구미봉산점,36.1408511161338,128.454746596975,경북 구미시 산동읍 임봉길 6-1,,,kakao,1300528131,kakao
convenience,convenience_store,GS25 경운대글로벌점,36.16196681846086,128.46857184514167,경북 구미시 산동읍 강동로 724-12,,,kakao,1750531518,kakao
convenience,convenience_store,CU 경운대생활관앞점,36.1622414029423,128.467343465678,경북 구미시 산동읍 강동로 724-1,054-476-0416,,kakao,1707859840,kakao
convenience,convenience_store,GS25 구미4공단점,36.1405993136343,128.443983407517,경북 구미시 산동읍 첨단기업1로 60,,,kakao,12297574,kakao
convenience,convenience_store,CU 구미대학교점,36.1521677431675,128.289089860376,경북 구미시 야은로 37,,,kakao,712949911,kakao
convenience,convenience_store,GS25 구미대후문점,36.151308821050435,128.29094250657255,경북 구미시 부곡1길 39,,,kakao,331336527,kakao
convenience,convenience_store,CU 구미대동문점,36.151770056862375,128.29154119385558,경북 구미시 부곡1길 36-3,054-457-8253,,kakao,605357290,kakao
convenience,convenience_store,GS25 봉곡서로점,36.1526690204326,128.305783129337,경북 구미시 봉곡서로5길 9,,,kakao,639019201,kakao
convenience,convenience_store,CU 봉곡서로점,36.1524991574558,128.306402556154,경북 구미시 봉곡서로 21,054-453-7779,,kakao,1635168839,kakao
convenience,convenience_store,GS25 봉곡청마루점,36.1575276826446,128.306717117617,경북 구미시 봉곡서로11길 4,054-456-7890,,kakao,16979846,kakao
convenience,convenience_store,세븐일레븐 구미봉곡에이스점,36.15596833958717,128.30699904166244,경북 구미시 봉곡서로 62-4,,,kakao,130882472,kakao
convenience,convenience_store,이마트24 구미봉곡제일점,36.1500003014241,128.3088777772146,경북 구미시 봉곡남로7길 7,02-6916-1500,,kakao,677743705,kakao
